0,1,2
see,a,baby
a,baby,<\s>
<s>,you,did
you,did,too
did,too,<\s>
<s>,like,<\s>
<s>,oh,<\s>
<s>,you,were
you,were,walking
were,walking,in
walking,in,a
in,a,circle
a,circle,but
circle,but,you
but,you,didn't
you,didn't,fall
didn't,fall,down
fall,down,did
down,did,ya
did,ya,<\s>
<s>,was,he
was,he,trying
he,trying,to
trying,to,follow
to,follow,you
follow,you,<\s>
<s>,that's,tricky
that's,tricky,<\s>
<s>,you,gonna
you,gonna,give
gonna,give,your
give,your,<\s>
<s>,why,don't
why,don't,you
don't,you,wash
you,wash,your
wash,your,bike
your,bike,<\s>
<s>,you've,got
you've,got,the
got,the,spray
the,spray,to
spray,to,go
to,go,with
go,with,it
with,it,don't
it,don't,you
don't,you,<\s>
<s>,now,everybody's
now,everybody's,wet
everybody's,wet,what're
wet,what're,we
what're,we,gonna
we,gonna,do
gonna,do,<\s>
<s>,you,swim
you,swim,oh
swim,oh,<\s>
<s>,swim,swim
swim,swim,<\s>
<s>,off,the
off,the,diving
the,diving,board
diving,board,right
board,right,<\s>
<s>,no,during
no,during,play
during,play,group
play,group,they
group,they,pretend
they,pretend,that's
pretend,that's,the
that's,the,diving
the,diving,board
diving,board,<\s>
<s>,oh,fine
oh,fine,he
fine,he,hasn't
he,hasn't,been
hasn't,been,in
been,in,too
in,too,many
too,many,pools
many,pools,actually
pools,actually,mostly
actually,mostly,the
mostly,the,ocean
the,ocean,<\s>
<s>,xxx,<\s>
<s>,you're,gonna
you're,gonna,get
gonna,get,dizzy
get,dizzy,yeah
dizzy,yeah,<\s>
<s>,you,swimming
you,swimming,<\s>
<s>,you,swimming
you,swimming,under
swimming,under,water
under,water,<\s>
<s>,what,was
what,was,that
was,that,<\s>
<s>,no,i
no,i,meant
i,meant,what
meant,what,you
what,you,were
you,were,doing
were,doing,not
doing,not,the
not,the,noise
the,noise,outside
noise,outside,<\s>
<s>,is,that
is,that,a
that,a,somersault
a,somersault,<\s>
<s>,what,were
what,were,you
were,you,doing
you,doing,<\s>
<s>,in,the
in,the,pool
the,pool,hm
pool,hm,<\s>
<s>,first,make
first,make,the
make,the,pool
the,pool,<\s>
<s>,make,the
make,the,pool
the,pool,make
pool,make,it
make,it,in
it,in,the
in,the,middle
the,middle,of
middle,of,the
of,the,room
the,room,<\s>
<s>,how,d
how,d,you
d,you,make
you,make,the
make,the,pool
the,pool,<\s>
<s>,or,is
or,is,it
is,it,a
it,a,sand
a,sand,box
sand,box,<\s>
<s>,is,it
is,it,a
it,a,sand
a,sand,box
sand,box,<\s>
<s>,sandbox,pool
sandbox,pool,<\s>
<s>,oh,honey
oh,honey,<\s>
<s>,don't,throw
don't,throw,things
throw,things,we
things,we,don't
we,don't,throw
don't,throw,things
throw,things,it's
things,it's,dangerous
it's,dangerous,peter
dangerous,peter,<\s>
<s>,oh,<\s>
<s>,what,happened
what,happened,<\s>
<s>,somebody,fell
somebody,fell,out_of
fell,out_of,the
out_of,the,airplane
the,airplane,<\s>
<s>,look,at
look,at,all
at,all,these
all,these,people
these,people,<\s>
<s>,where'd,they
where'd,they,come
they,come,from
come,from,<\s>
<s>,no,awoh
no,awoh,no
awoh,no,peter
no,peter,<\s>
<s>,did,you
did,you,hurt
you,hurt,yourself
hurt,yourself,<\s>
<s>,that's,a
that's,a,good
a,good,thing
good,thing,you
thing,you,throw
you,throw,that
throw,that,around
that,around,<\s>
<s>,that's,it
that's,it,<\s>
<s>,wow,did
wow,did,you
did,you,see
you,see,how
see,how,she
how,she,did
she,did,that
did,that,peter
that,peter,<\s>
<s>,she,caught
she,caught,it
caught,it,in
it,in,the
in,the,hat
the,hat,<\s>
<s>,you,must've
you,must've,used
must've,used,glue
used,glue,<\s>
<s>,did,you
did,you,used
you,used,did
used,did,you
did,you,use
you,use,glue
use,glue,<\s>
<s>,oh,now
oh,now,it's
now,it's,gonna
it's,gonna,be
gonna,be,stuck
be,stuck,on
stuck,on,your
on,your,head
your,head,mm
head,mm,<\s>
<s>,can't,get
can't,get,it
get,it,off
it,off,<\s>
<s>,oh,it's
oh,it's,stuck
it's,stuck,<\s>
<s>,it's,stuck
it's,stuck,<\s>
<s>,oh,no
oh,no,<\s>
<s>,how,did
how,did,you
did,you,do
you,do,that
do,that,<\s>
<s>,that's,one
that's,one,way
one,way,of
way,of,doing
of,doing,it
doing,it,<\s>
<s>,mm,<\s>
<s>,can't,get
can't,get,it
get,it,off
it,off,<\s>
<s>,oh,you
oh,you,locked
you,locked,it
locked,it,that
it,that,is
that,is,why
is,why,it
why,it,won't
it,won't,come
won't,come,off
come,off,<\s>
<s>,you,cry
you,cry,<\s>
<s>,ah,<\s>
<s>,oh,you
oh,you,want
you,want,me
want,me,to
me,to,cry
to,cry,<\s>
<s>,does,that
does,that,make
that,make,you
make,you,feel
you,feel,better
feel,better,<\s>
<s>,what,i
what,i,sposta
i,sposta,do
sposta,do,with
do,with,this
with,this,<\s>
<s>,can,i
can,i,cry
i,cry,on
cry,on,your
on,your,shoulder
your,shoulder,<\s>
<s>,let's,not
let's,not,throw
not,throw,things
throw,things,peter
things,peter,<\s>
<s>,you're,getting
you're,getting,very
getting,very,xxx
very,xxx,<\s>
<s>,or,both
or,both,among
both,among,other
among,other,things
other,things,too
things,too,<\s>
<s>,i'll,make
i'll,make,lunch
make,lunch,okay
lunch,okay,shall
okay,shall,i
shall,i,make
i,make,lunch
make,lunch,<\s>
<s>,patsy,and
patsy,and,loi
and,loi,are
loi,are,gonna
are,gonna,stay
gonna,stay,for
stay,for,lunch
for,lunch,<\s>
<s>,did,you
did,you,know
you,know,that
know,that,<\s>
<s>,what,<\s>
<s>,you,go
you,go,ask
go,ask,them
ask,them,what
them,what,they
what,they,want
they,want,for
want,for,lunch
for,lunch,<\s>
<s>,you,go
you,go,ask
go,ask,them
ask,them,xxx
them,xxx,<\s>
<s>,well,you
well,you,go
you,go,put
go,put,that
put,that,on
that,on,the
on,the,table
the,table,okay
table,okay,<\s>
<s>,if,you
if,you,wan
you,wan,eat
wan,eat,it
eat,it,you
it,you,eat
you,eat,it
eat,it,on
it,on,xxx
on,xxx,<\s>
<s>,peter,do
peter,do,you
do,you,want
you,want,a
want,a,bologna
a,bologna,sandwich
bologna,sandwich,<\s>
<s>,okay,<\s>
<s>,mm,<\s>
<s>,okay,all
okay,all,set
all,set,<\s>
<s>,pete,you
pete,you,want
you,want,some
want,some,jello
some,jello,<\s>
<s>,who,wants
who,wants,some
wants,some,iced
some,iced,tea
iced,tea,<\s>
<s>,would,you
would,you,like
you,like,some
like,some,iced
some,iced,tea
iced,tea,<\s>
<s>,okay,don't
okay,don't,move
don't,move,your
move,your,cup
your,cup,<\s>
<s>,should,i
should,i,take
i,take,the
take,the,uh
the,uh,bologna
uh,bologna,<\s>
<s>,off,the
off,the,table
the,table,<\s>
<s>,okay,you
okay,you,want
you,want,some
want,some,jello
some,jello,peter
jello,peter,<\s>
<s>,or,do
or,do,you
do,you,want
you,want,an
want,an,orange
an,orange,<\s>
<s>,i'll,cut
i'll,cut,it
cut,it,for
it,for,you
for,you,<\s>
<s>,mhm,shall
mhm,shall,i
shall,i,put
i,put,the
put,the,orange
the,orange,on
orange,on,your
on,your,plate
your,plate,<\s>
<s>,you,pass
you,pass,me
pass,me,your
me,your,plate
your,plate,and
plate,and,i'll
and,i'll,give
i'll,give,you
give,you,your
you,your,orange
your,orange,<\s>
<s>,peter,xxx
peter,xxx,you
xxx,you,gonna
you,gonna,take
gonna,take,a
take,a,nap
a,nap,this
nap,this,afternoon
this,afternoon,<\s>
<s>,peter,d
peter,d,you
d,you,know
you,know,who's
know,who's,sleeping
who's,sleeping,in
sleeping,in,your
in,your,bed
your,bed,now
bed,now,<\s>
<s>,who's,sleeping
who's,sleeping,in
sleeping,in,your
in,your,bed
your,bed,<\s>
<s>,yes,<\s>
<s>,you,eat
you,eat,your
eat,your,sandwich
your,sandwich,<\s>
<s>,ssh,you're
ssh,you're,drooling
you're,drooling,<\s>
<s>,you,hafta
you,hafta,be
hafta,be,quiet
be,quiet,we
quiet,we,don't
we,don't,want
don't,want,jennifer
want,jennifer,to
jennifer,to,wake
to,wake,up
wake,up,right
up,right,<\s>
<s>,tea,that's
tea,that's,tea
that's,tea,<\s>
<s>,what're,you
what're,you,doing
you,doing,<\s>
<s>,what're,you
what're,you,doing
you,doing,<\s>
<s>,what're,you
what're,you,making
you,making,up
making,up,a
up,a,word
a,word,<\s>
<s>,what,about
what,about,your
about,your,bologna
your,bologna,sandwich
bologna,sandwich,<\s>
<s>,mhm,<\s>
<s>,mhm,<\s>
<s>,me,not
me,not,what
not,what,<\s>
<s>,not,footing
not,footing,<\s>
<s>,is,it
is,it,fun
it,fun,to
fun,to,foot
to,foot,<\s>
<s>,get,a
get,a,foot
a,foot,<\s>
<s>,don't,<\s>
<s>,honey,try
honey,try,not
try,not,to
not,to,talk
to,talk,with
talk,with,your
with,your,mouth
your,mouth,full
mouth,full,nobody
full,nobody,can
nobody,can,understand
can,understand,you
understand,you,<\s>
<s>,oh,<\s>
<s>,peter,would
peter,would,you
would,you,like
you,like,a
like,a,little
a,little,more
little,more,tea
more,tea,<\s>
<s>,you're,not
you're,not,eating
not,eating,your
eating,your,orange
your,orange,<\s>
<s>,he,usually
he,usually,wolfs
usually,wolfs,that
wolfs,that,down
that,down,is
down,is,it
is,it,because
it,because,they're
because,they're,bad
they're,bad,<\s>
<s>,hm,<\s>
<s>,no,thank_you
no,thank_you,<\s>
<s>,i,know
i,know,right
know,right,here
right,here,<\s>
<s>,you're,not
you're,not,useta
not,useta,napkins
useta,napkins,are
napkins,are,you
are,you,<\s>
<s>,you're,useta
you're,useta,bibs
useta,bibs,<\s>
<s>,humpty,dumpty
humpty,dumpty,come
dumpty,come,down
come,down,here
down,here,<\s>
<s>,what,happened
what,happened,to
happened,to,humpty
to,humpty,dumpty
humpty,dumpty,<\s>
<s>,oh,<\s>
<s>,good,<\s>
<s>,careful,pete
careful,pete,don't
pete,don't,lean
don't,lean,on
lean,on,the
on,the,table
the,table,<\s>
<s>,sit,in
sit,in,your
in,your,chair
your,chair,<\s>
<s>,are,you
are,you,finished
you,finished,<\s>
<s>,did,you
did,you,have
you,have,enough
have,enough,<\s>
<s>,you,gonna
you,gonna,eat
gonna,eat,in
eat,in,jenny's
in,jenny's,chair
jenny's,chair,<\s>
<s>,hm,okay
hm,okay,if
okay,if,you
if,you,wan
you,wan,eat
wan,eat,in
eat,in,jenny's
in,jenny's,chair
jenny's,chair,if
chair,if,it'll
if,it'll,get
it'll,get,you
get,you,to
you,to,eat
to,eat,some
eat,some,more
some,more,that's
more,that's,fine
that's,fine,<\s>
<s>,okay,<\s>
<s>,first,we'll
first,we'll,put
we'll,put,in
put,in,<\s>
<s>,that,used
that,used,to
used,to,be
to,be,your
be,your,chair
your,chair,right
chair,right,peter
right,peter,<\s>
<s>,before,it
before,it,was
it,was,jenny's
was,jenny's,right
jenny's,right,<\s>
<s>,peter,<\s>
<s>,jenny,messed
jenny,messed,up
messed,up,the
up,the,mirror
the,mirror,you
mirror,you,can
you,can,hardly
can,hardly,see
hardly,see,<\s>
<s>,that's,jennifer
that's,jennifer,<\s>
<s>,she,stands
she,stands,up
stands,up,to
up,to,the
to,the,mirror
the,mirror,and
mirror,and,admires
and,admires,herself
admires,herself,slobbers
herself,slobbers,all
slobbers,all,over
all,over,the
over,the,mirror
the,mirror,just
mirror,just,like
just,like,peter
like,peter,<\s>
<s>,i,think
i,think,she
think,she,learned
she,learned,it
learned,it,from
it,from,her
from,her,brother
her,brother,<\s>
<s>,are,you
are,you,gonna
you,gonna,finish
gonna,finish,your
finish,your,sandwich
your,sandwich,<\s>
<s>,would,you
would,you,like
you,like,a
like,a,little
a,little,tea
little,tea,<\s>
<s>,to,wash
to,wash,it
wash,it,down
it,down,<\s>
<s>,okay,<\s>
<s>,who's,copying
who's,copying,who
copying,who,<\s>
<s>,who's,copying
who's,copying,who
copying,who,<\s>
<s>,how,some
how,some,more
some,more,orange
more,orange,<\s>
<s>,want,some
want,some,more
some,more,orange
more,orange,<\s>
<s>,you're,silly
you're,silly,are
silly,are,you
are,you,gonna
you,gonna,take
gonna,take,a
take,a,nap
a,nap,this
nap,this,afternoon
this,afternoon,<\s>
<s>,five,minutes
five,minutes,ago
minutes,ago,you
ago,you,said
you,said,you
said,you,were
you,were,you
were,you,changed
you,changed,your
changed,your,mind
your,mind,you
mind,you,like
you,like,that
like,that,chair
that,chair,<\s>
<s>,you,know
you,know,what
know,what,time
what,time,it
time,it,is
it,is,<\s>
<s>,it's,almost
it's,almost,time
almost,time,for
time,for,the
for,the,noon
the,noon,whistle
noon,whistle,<\s>
<s>,you,know
you,know,what
know,what,the
what,the,noon
the,noon,whistle
noon,whistle,is
whistle,is,<\s>
<s>,d,you
d,you,wan
you,wan,them
wan,them,<\s>
<s>,no,<\s>
<s>,no,<\s>
<s>,you're,gonna
you're,gonna,finish
gonna,finish,your
finish,your,sandwich
your,sandwich,<\s>
<s>,we,can't
we,can't,understand
can't,understand,you
understand,you,when
you,when,you
when,you,got
you,got,food
got,food,in
food,in,your
in,your,mouth
your,mouth,<\s>
<s>,you,chew
you,chew,what's
chew,what's,in
what's,in,your
in,your,mouth
your,mouth,<\s>
<s>,you're,gonna
you're,gonna,help
gonna,help,them
help,them,<\s>
<s>,okay,okay
okay,okay,<\s>
<s>,okay,<\s>
<s>,can,you
can,you,be
you,be,careful
be,careful,with
careful,with,that
with,that,<\s>
<s>,you're,not
you're,not,gonna
not,gonna,take
gonna,take,that
take,that,apart
that,apart,<\s>
<s>,uh,<\s>
<s>,that's,a
that's,a,pretty
a,pretty,nice
pretty,nice,key
nice,key,ring
key,ring,isn't
ring,isn't,it
isn't,it,<\s>
<s>,oh,<\s>
<s>,where's,yours
where's,yours,hers
yours,hers,<\s>
<s>,in,the
in,the,drawer
the,drawer,<\s>
<s>,you,gonna
you,gonna,open
gonna,open,your
open,your,door
your,door,<\s>
<s>,hm,<\s>
<s>,she,needs
she,needs,it
needs,it,for
it,for,her
for,her,hair
her,hair,she's
hair,she's,got
she's,got,longer
got,longer,hair
longer,hair,than
hair,than,you
than,you,<\s>
<s>,okay,i'll
okay,i'll,try
i'll,try,and
try,and,get
and,get,if
get,if,off
if,off,hold
off,hold,still
hold,still,<\s>
<s>,boy,this
boy,this,is
this,is,silver
is,silver,barrette
silver,barrette,<\s>
<s>,that's,a
that's,a,pretty
a,pretty,nice
pretty,nice,barrette
nice,barrette,you
barrette,you,got
you,got,in
got,in,your
in,your,hair
your,hair,there
hair,there,<\s>
<s>,isn't,that
isn't,that,pretty
that,pretty,<\s>
<s>,silver,<\s>
<s>,oh,that
oh,that,was
that,was,a
was,a,nice
a,nice,thing
nice,thing,to
thing,to,do
to,do,<\s>
<s>,well,where's
well,where's,mother's
where's,mother's,keys
mother's,keys,<\s>
<s>,where's,my
where's,my,keys
my,keys,<\s>
<s>,i,don't
i,don't,have
don't,have,a
have,a,pocket
a,pocket,<\s>
<s>,can,i
can,i,give
i,give,those
give,those,pat
those,pat,<\s>
<s>,like,a
like,a,nice
a,nice,boy
nice,boy,<\s>
<s>,show,her
show,her,you're
her,you're,a
you're,a,nice
a,nice,boy
nice,boy,<\s>
<s>,peter,give
peter,give,em
give,em,to
em,to,her
to,her,<\s>
<s>,she'll,bring
she'll,bring,them
bring,them,back
them,back,<\s>
<s>,it,holds
it,holds,his
holds,his,shoes
his,shoes,<\s>
<s>,xxx,<\s>
<s>,no,you
no,you,tell
you,tell,me
tell,me,<\s>
<s>,oh,i
oh,i,see
i,see,<\s>
<s>,his,eyes
his,eyes,are
eyes,are,closed
are,closed,<\s>
<s>,i,see
i,see,<\s>
<s>,mhm,<\s>
<s>,hm,<\s>
<s>,the,pot
the,pot,<\s>
<s>,jennifer,threw
jennifer,threw,it
threw,it,outside
it,outside,of
outside,of,the
of,the,house
the,house,<\s>
<s>,it's,over
it's,over,here
over,here,next
here,next,to
next,to,the
to,the,bag
the,bag,<\s>
<s>,mhm,<\s>
<s>,mhm,<\s>
<s>,uhhuh,<\s>
<s>,where,are
where,are,they
are,they,<\s>
<s>,in,the
in,the,living
the,living,room
living,room,<\s>
<s>,oh,where's
oh,where's,that
where's,that,<\s>
<s>,they're,in
they're,in,the
in,the,box
the,box,<\s>
<s>,what,room
what,room,do
room,do,they
do,they,belong
they,belong,in
belong,in,<\s>
<s>,do,they
do,they,belong
they,belong,in
belong,in,the
in,the,bath
the,bath,<\s>
<s>,in,the
in,the,bag
the,bag,okay
bag,okay,<\s>
<s>,i,said
i,said,oh
said,oh,<\s>
<s>,that's,not
that's,not,all
not,all,finished
all,finished,<\s>
<s>,oh,i
oh,i,see
i,see,<\s>
<s>,what's,that
what's,that,<\s>
<s>,mhm,<\s>
<s>,do,you
do,you,now
you,now,what
now,what,it's
what,it's,called
it's,called,<\s>
<s>,what,<\s>
<s>,do,you
do,you,now
you,now,what
now,what,it's
what,it's,called
it's,called,<\s>
<s>,peter,that's
peter,that's,not
that's,not,a
not,a,very
a,very,good
very,good,idea
good,idea,<\s>
<s>,what,are
what,are,you
are,you,going
you,going,to
going,to,put
to,put,on
put,on,the
on,the,cereal
the,cereal,<\s>
<s>,who,me
who,me,<\s>
<s>,oh,i
oh,i,was
i,was,just
was,just,going
just,going,to
going,to,change
to,change,jennifer's
change,jennifer's,diaper
jennifer's,diaper,<\s>
<s>,who,ever
who,ever,heard
ever,heard,of
heard,of,eating
of,eating,hamburgers
eating,hamburgers,for
hamburgers,for,breakfast
for,breakfast,<\s>
<s>,what,do
what,do,you
do,you,put
you,put,on
put,on,the
on,the,hamburger
the,hamburger,<\s>
<s>,five,oh
five,oh,<\s>
<s>,peter,what
peter,what,did
what,did,you
did,you,have
you,have,for
have,for,lunch
for,lunch,today
lunch,today,<\s>
<s>,what,else
what,else,<\s>
<s>,and,what
and,what,else
what,else,<\s>
<s>,what,did
what,did,you
did,you,have
you,have,in
have,in,the
in,the,on
the,on,the
on,the,toast
the,toast,<\s>
<s>,right,<\s>
<s>,that's,a
that's,a,pretty
a,pretty,big
pretty,big,egg
big,egg,<\s>
<s>,is,it
is,it,raining
it,raining,out
raining,out,<\s>
<s>,you,do
you,do,<\s>
<s>,pete,<\s>
<s>,are,you
are,you,ringing
you,ringing,the
ringing,the,bell
the,bell,or
bell,or,are
or,are,you
are,you,knocking
you,knocking,on
knocking,on,the
on,the,door
the,door,<\s>
<s>,well,that's
well,that's,not
that's,not,the
not,the,noise
the,noise,for
noise,for,knocking
for,knocking,on
knocking,on,the
on,the,door
the,door,<\s>
<s>,that'll,keep
that'll,keep,you
keep,you,awake
you,awake,<\s>
<s>,on,a
on,a,train
a,train,<\s>
<s>,did,you
did,you,go
you,go,on
go,on,a
on,a,train
a,train,trip
train,trip,<\s>
<s>,mm,<\s>
<s>,do,you
do,you,like
you,like,trains
like,trains,<\s>
<s>,mm,<\s>
<s>,did,it
did,it,go
it,go,under
go,under,the
under,the,tunnel
the,tunnel,<\s>
<s>,long,tunnel
long,tunnel,huh
tunnel,huh,<\s>
<s>,who,else
who,else,went
else,went,on
went,on,the
on,the,choo_choo
the,choo_choo,train
choo_choo,train,<\s>
<s>,mommy,<\s>
<s>,hm,you're
hm,you're,a
you're,a,little
a,little,mixed
little,mixed,up
mixed,up,<\s>
<s>,the,first
the,first,day
first,day,after
day,after,we
after,we,got
we,got,back
got,back,he
back,he,kept
he,kept,calling
kept,calling,me
calling,me,nana
me,nana,<\s>
<s>,what,else
what,else,besides
else,besides,railroad
besides,railroad,tracks
railroad,tracks,<\s>
<s>,ticketman,remember
ticketman,remember,the
remember,the,ticketman
the,ticketman,<\s>
<s>,where,did
where,did,he
did,he,put
he,put,the
put,the,ticket
the,ticket,<\s>
<s>,on,the
on,the,seat
the,seat,remember
seat,remember,he
remember,he,stuck
he,stuck,it
stuck,it,on
it,on,the
on,the,seat
the,seat,<\s>
<s>,mhm,was
mhm,was,the
was,the,train
the,train,crowded
train,crowded,<\s>
<s>,was,the
was,the,train
the,train,crowded
train,crowded,<\s>
<s>,were,there
were,there,a_lot_of
there,a_lot_of,people
a_lot_of,people,on
people,on,the
on,the,train
the,train,<\s>
<s>,did,you
did,you,see
you,see,other
see,other,trains
other,trains,out
trains,out,the
out,the,window
the,window,<\s>
<s>,yeah,come
yeah,come,back
come,back,on
back,on,the
on,the,train
the,train,to
train,to,new_york
to,new_york,<\s>
<s>,where,are
where,are,you
are,you,now
you,now,<\s>
<s>,hm,<\s>
<s>,are,you
are,you,at
you,at,your
at,your,house
your,house,or
house,or,nana's
or,nana's,house
nana's,house,<\s>
<s>,steps,<\s>
<s>,beagle,<\s>
<s>,why,don't
why,don't,you
don't,you,draw
you,draw,a
draw,a,motorcycle
a,motorcycle,<\s>
<s>,tell,them
tell,them,about
them,about,the
about,the,motorcycle
the,motorcycle,you
motorcycle,you,rode
you,rode,on
rode,on,<\s>
<s>,it's,peter
it's,peter,falling
peter,falling,off
falling,off,<\s>
<s>,why,don't
why,don't,you
don't,you,draw
you,draw,an
draw,an,animal
an,animal,in
animal,in,a
in,a,hole
a,hole,<\s>
<s>,start,it
start,it,from
it,from,ay
from,ay,peter
ay,peter,<\s>
<s>,start,from
start,from,ay
from,ay,<\s>
<s>,t,<\s>
<s>,i,don't
i,don't,know
don't,know,<\s>
<s>,i,wasn't
i,wasn't,there
wasn't,there,<\s>
<s>,pete,why
pete,why,don't
why,don't,you
don't,you,turn
you,turn,off
turn,off,the
off,the,tv
the,tv,<\s>
<s>,you,can
you,can,see
can,see,it
see,it,later
it,later,okay
later,okay,<\s>
<s>,let's,get
let's,get,the
get,the,toys
the,toys,out
toys,out,okay
out,okay,<\s>
<s>,where're,the
where're,the,toys
the,toys,<\s>
<s>,in,<\s>
<s>,in,there
in,there,<\s>
<s>,what's,that
what's,that,<\s>
<s>,are,they
are,they,in
they,in,the
in,the,refrigerator
the,refrigerator,<\s>
<s>,what,is
what,is,it
is,it,called
it,called,<\s>
<s>,a,closet
a,closet,<\s>
<s>,peter,<\s>
<s>,they,share
they,share,them
share,them,with
them,with,you
with,you,though
you,though,don't
though,don't,they
don't,they,<\s>
<s>,okay,<\s>
<s>,yesterday,i
yesterday,i,told
i,told,him
told,him,we
him,we,were
we,were,going
were,going,in
going,in,the
in,the,car
the,car,down
car,down,to
down,to,the
to,the,shore
the,shore,and
shore,and,he
and,he,said
he,said,<\s>
<s>,with,patsy
with,patsy,and
patsy,and,loi
and,loi,<\s>
<s>,and,i
and,i,said
i,said,<\s>
<s>,no,just
no,just,the
just,the,harley
the,harley,family
harley,family,<\s>
<s>,and,i
and,i,said
i,said,<\s>
<s>,peggy,harley
peggy,harley,gib
harley,gib,harley
gib,harley,jennifer
harley,jennifer,harley
jennifer,harley,and
harley,and,peter
and,peter,harley
peter,harley,<\s>
<s>,and,he
and,he,said
he,said,<\s>
<s>,patsy,harley
patsy,harley,and
harley,and,loi
and,loi,harley
loi,harley,<\s>
<s>,you,better
you,better,see
better,see,<\s>
<s>,is,the
is,the,car
the,car,all
car,all,fixed
all,fixed,<\s>
<s>,no,<\s>
<s>,it's,aimee
it's,aimee,<\s>
<s>,that's,somebody
that's,somebody,to
somebody,to,see
to,see,jennifer
see,jennifer,<\s>
<s>,okay,we're
okay,we're,gonna
we're,gonna,take
gonna,take,your
take,your,sister
your,sister,away
sister,away,from
away,from,you
from,you,for
you,for,a
for,a,while
a,while,<\s>
<s>,nobody,that
nobody,that,was
that,was,aimee
was,aimee,she
aimee,she,just
she,just,left
just,left,<\s>
<s>,peter,you
peter,you,going
you,going,to
going,to,sleep
to,sleep,<\s>
<s>,are,you
are,you,drawing
you,drawing,things
drawing,things,<\s>
<s>,are,you
are,you,drawing
you,drawing,pictures
drawing,pictures,<\s>
<s>,you're,looking
you're,looking,at
looking,at,books
at,books,<\s>
<s>,i,think
i,think,it
think,it,is
it,is,<\s>
<s>,did,you
did,you,hear
you,hear,jennifer
hear,jennifer,cry
jennifer,cry,<\s>
<s>,did,you
did,you,hear
you,hear,jennifer
hear,jennifer,cry
jennifer,cry,in
cry,in,your
in,your,room
your,room,<\s>
<s>,mhm,we
mhm,we,hadta
we,hadta,make
hadta,make,her
make,her,cry
her,cry,<\s>
<s>,yes,<\s>
<s>,nobody,now
nobody,now,<\s>
<s>,mm,<\s>
<s>,looks,to
looks,to,me
to,me,like
me,like,you're
like,you're,climbing
you're,climbing,in
climbing,in,the
in,the,cradle
the,cradle,<\s>
<s>,oh,so
oh,so,you
so,you,can't
you,can't,climb
can't,climb,in
climb,in,it
in,it,can
it,can,you
can,you,<\s>
<s>,okay,<\s>
<s>,do,you
do,you,now
you,now,where
now,where,it
where,it,is
it,is,<\s>
<s>,it's,not
it's,not,in
not,in,this
in,this,room
this,room,<\s>
<s>,it's,in
it's,in,another
in,another,room
another,room,<\s>
<s>,okay,you
okay,you,go
you,go,look
go,look,for
look,for,it
for,it,<\s>
<s>,peter,be
peter,be,careful
be,careful,xxx
careful,xxx,hurt
xxx,hurt,somebody
hurt,somebody,you
somebody,you,now
you,now,that
now,that,<\s>
<s>,peter,xxx
peter,xxx,<\s>
<s>,what,happened
what,happened,to
happened,to,your
to,your,other
your,other,<\s>
<s>,what,happened
what,happened,to
happened,to,your
to,your,other
your,other,xxx
other,xxx,line
xxx,line,for
line,for,the
for,the,gas
the,gas,gas
gas,gas,pump
gas,pump,<\s>
<s>,the,um
the,um,from
um,from,the
from,the,telephone
the,telephone,<\s>
<s>,i,don't
i,don't,know
don't,know,<\s>
<s>,where,is
where,is,it
is,it,<\s>
<s>,i,don't
i,don't,see
don't,see,it
see,it,in
it,in,here
in,here,<\s>
<s>,i,see
i,see,a
see,a,hammer
a,hammer,and
hammer,and,screw
and,screw,driver
screw,driver,pliers
driver,pliers,<\s>
<s>,what,else
what,else,is
else,is,in
is,in,there
in,there,<\s>
<s>,why,don't
why,don't,you
don't,you,take
you,take,a
take,a,picture
a,picture,of
picture,of,everybody
of,everybody,<\s>
<s>,you're,taking
you're,taking,a
taking,a,picture
a,picture,of
picture,of,yourself
of,yourself,peter
yourself,peter,that's
peter,that's,backwards
that's,backwards,<\s>
<s>,maybe,we
maybe,we,should
we,should,talk
should,talk,on
talk,on,the
on,the,phone
the,phone,<\s>
<s>,you,think
you,think,we
think,we,should
we,should,somebody
should,somebody,call
somebody,call,us
call,us,<\s>
<s>,which,one
which,one,do
one,do,you
do,you,wan
you,wan,use
wan,use,<\s>
<s>,okay,you
okay,you,go
you,go,get
go,get,the
get,the,green
the,green,telephone
green,telephone,the
telephone,the,telephone
the,telephone,back
telephone,back,in
back,in,the
in,the,box
the,box,okay
box,okay,<\s>
<s>,in,our
in,our,bed
our,bed,<\s>
<s>,can,you
can,you,get
you,get,it
get,it,<\s>
<s>,no,it's
no,it's,not
it's,not,working
not,working,<\s>
<s>,i'll,hafta
i'll,hafta,get
hafta,get,some
get,some,other
some,other,batteries
other,batteries,<\s>
<s>,well,it
well,it,doesn't
it,doesn't,<\s>
<s>,why,d
why,d,you
d,you,wan
you,wan,open
wan,open,that
open,that,<\s>
<s>,we're,not
we're,not,they're
not,they're,not
they're,not,gonna
not,gonna,take
gonna,take,them
take,them,out
them,out,peter
out,peter,<\s>
<s>,you,talk
you,talk,on
talk,on,the
on,the,telephone
the,telephone,<\s>
<s>,can,you
can,you,talk
you,talk,on
talk,on,the
on,the,telephone
the,telephone,<\s>
<s>,hm,<\s>
<s>,is,anybody
is,anybody,there
anybody,there,<\s>
<s>,who're,you
who're,you,talking
you,talking,to
talking,to,<\s>
<s>,hello,good
hello,good,to
good,to,hear
to,hear,from
hear,from,you
from,you,<\s>
<s>,yes,peter's
yes,peter's,right
peter's,right,here
