0,1
i,was
was,going
going,to
to,send
send,to
to,these
these,people
people,who
who,had
had,a
a,baby
baby,<\s>
<s>,yeah
yeah,<\s>
<s>,that's
that's,okay
okay,<\s>
<s>,yeah
yeah,i
i,was
was,gonna
gonna,send
send,that
that,to
to,the
the,people
people,who
who,had
had,the
the,baby
baby,<\s>
<s>,no
no,it's
it's,for
for,another
another,baby
baby,honey
honey,<\s>
<s>,you
you,don't
don't,need
need,one
one,<\s>
<s>,you
you,don't
don't,need
need,one
one,do
do,you
you,<\s>
<s>,you
you,have
have,some
some,upstairs
upstairs,that
that,you
you,never
never,use
use,<\s>
<s>,you're
you're,having
having,breakfast
breakfast,again
again,<\s>
<s>,oh
oh,no
no,<\s>
<s>,how
how,come
come,honey
honey,<\s>
<s>,yeah
yeah,<\s>
<s>,here
here,nomi
nomi,it's
it's,far
far,enough
enough,away
away,<\s>
<s>,you
you,can
can,get
get,up
up,<\s>
<s>,oh
oh,can't
can't,you
you,<\s>
<s>,you
you,want
want,me
me,to
to,move
move,you
you,up
up,closer
closer,again
again,<\s>
<s>,no
no,you
you,eat
eat,some
some,more
more,cereal
cereal,honey
honey,<\s>
<s>,eat
eat,some
some,more
more,cereal
cereal,<\s>
<s>,yeah
yeah,<\s>
<s>,it
it,was
was,nice
nice,that
that,you
you,slept
slept,for
for,so
so,long
long,this
this,morning
morning,after
after,you
you,came
came,down
down,nomi
nomi,<\s>
<s>,you
you,slept
slept,very
very,nicely
nicely,didn't
didn't,you
you,after
after,you
you,came
came,down
down,<\s>
<s>,until
until,time
time,for
for,mommy
mommy,to
to,get
get,up
up,<\s>
<s>,did
did,you
you,have
have,bad
bad,dream
dream,<\s>
<s>,it's
it's,hurting
hurting,now
now,<\s>
<s>,oh
oh,i'm
i'm,sorry
sorry,<\s>
<s>,yes
yes,i'll
i'll,get
get,you
you,a
a,diaper
diaper,honey
honey,<\s>
<s>,you
you,let
let,go
go,again
again,<\s>
<s>,okay
okay,want
want,to
to,come
come,down
down,and
and,get
get,this
this,diaper
diaper,changed
changed,<\s>
<s>,you
you,told
told,me
me,about
about,it
it,nomi
nomi,<\s>
<s>,you
you,said
said,<\s>
<s>,mommy
mommy,change
change,my
my,diaper
diaper,<\s>
<s>,what
what,honey
honey,<\s>
<s>,oh
oh,daddy
daddy,fixed
fixed,it
it,again
again,<\s>
<s>,daddy
daddy,fixed
fixed,it
it,again
again,<\s>
<s>,he
he,broke
broke,the
the,fireplace
fireplace,nomi
nomi,but
but,he
he,fixed
fixed,it
it,again
again,<\s>
<s>,it's
it's,fixed
fixed,honey
honey,<\s>
<s>,it's
it's,back
back,in
in,the
the,fireplace
fireplace,<\s>
<s>,then
then,go
go,down
down,there
there,<\s>
<s>,you
you,can
can,go
go,down
down,there
there,<\s>
<s>,okay
okay,<\s>
<s>,i'll
i'll,come
come,in
in,a
a,minute
minute,<\s>
<s>,i
i,want
want,to
to,drink
drink,a
a,little
little,tea
tea,<\s>
<s>,yes
yes,darling
darling,but
but,he
he,fixed
fixed,it
it,again
again,<\s>
<s>,he
he,<\s>
<s>,it's
it's,very
very,hot
hot,honey
honey,<\s>
<s>,no
no,hey
hey,hey
hey,hey
hey,<\s>
<s>,i'll
i'll,get
get,you
you,a
a,different
different,cup
cup,honey
honey,<\s>
<s>,i'll
i'll,get
get,you
you,a
a,cup
cup,<\s>
<s>,what
what,<\s>
<s>,okay
okay,<\s>
<s>,yeah
yeah,recording
recording,<\s>
<s>,mhm
mhm,<\s>
<s>,yeah
yeah,that's
that's,a
a,microphone
microphone,<\s>
<s>,no
no,<\s>
<s>,not
not,until
until,after
after,you've
you've,finished
finished,your
your,dinner
dinner,darling
darling,<\s>
<s>,you
you,don't
don't,want
want,to
to,get
get,your
your,sticky
sticky,hands
hands,on
on,it
it,<\s>
<s>,no
no,not
not,right
right,now
now,<\s>
<s>,what
what,time
time,is
is,it
it,nomi's
nomi's,<\s>
<s>,it's
it's,nomi's
nomi's,dinnertime
dinnertime,<\s>
<s>,it's
it's,five
five,o'clock
o'clock,nomi's
nomi's,dinnertime
dinnertime,<\s>
<s>,why
why,are
are,you
you,holding
holding,your
your,spoon
spoon,like
like,that
that,nomi
nomi,<\s>
<s>,hm
hm,<\s>
<s>,because
because,<\s>
<s>,yeah
yeah,<\s>
<s>,you're
you're,holding
holding,it
it,funny
funny,<\s>
<s>,you're
you're,holding
holding,it
it,funny
funny,<\s>
<s>,that's
that's,right
right,<\s>
<s>,yeah
yeah,<\s>
<s>,i
i,see
see,i
i,see
see,<\s>
<s>,shaking
shaking,her
her,head
head,<\s>
<s>,what
what,are
are,you
you,doing
doing,<\s>
<s>,oh
oh,<\s>
<s>,careful
careful,of
of,your
your,shoes
shoes,<\s>
<s>,no
no,no
no,not
not,in
in,your
your,dish
dish,honey
honey,<\s>
<s>,no
no,no
no,no
no,<\s>
<s>,put
put,over
over,here
here,<\s>
<s>,what
what,do
do,you
you,want
want,honey
honey,<\s>
<s>,i
i,don't
don't,know
know,<\s>
<s>,i
i,didn't
didn't,understand
understand,<\s>
<s>,i
i,said
said,<\s>
<s>,what
what,did
did,you
you,say
say,<\s>
<s>,i
i,don't
don't,know
know,honey
honey,<\s>
<s>,do
do,you
you,want
want,a
a,popsicle
popsicle,<\s>
<s>,okay
okay,<\s>
<s>,sit
sit,up
up,in
in,your
your,chair
chair,honey
honey,<\s>
<s>,well
well,i
i,have_to
have_to,chop
chop,it
it,in
in,half
half,for
for,you
you,<\s>
<s>,you
you,can
can,hold
hold,it
it,honey
honey,<\s>
<s>,you
you,only
only,get
get,one
one,<\s>
<s>,one
one,at
at,a
a,time
time,honey
honey,<\s>
<s>,nomi
nomi,don't
don't,cry
cry,<\s>
<s>,you
you,have
have,popsicle
popsicle,<\s>
<s>,hey
hey,hey
hey,hey
hey,<\s>
<s>,you
you,got
got,a
a,popsicle
popsicle,<\s>
<s>,no
no,<\s>
<s>,you
you,eat
eat,that
that,one
one,first
first,<\s>
<s>,xxx
xxx,it
it,would
would,melt
melt,<\s>
<s>,xxx
xxx,it
it,would
would,melt
melt,<\s>
<s>,if
if,you
you,had
had,them
them,both
both,at
at,one
one,time
time,they
they,would
would,melt
melt,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,<\s>
<s>,well
well,after
after,you're
you're,finished
finished,<\s>
<s>,you
you,can't
can't,do
do,it
it,while
while,you're
you're,eating
eating,your
your,popsicle
popsicle,<\s>
<s>,you
you,can't
can't,do
do,it
it,while
while,you're
you're,eating
eating,your
your,popsicle
popsicle,<\s>
<s>,yeah
yeah,xxx
xxx,<\s>
<s>,what
what,did
did,you
you,do
do,today
today,nomi
nomi,<\s>
<s>,you
you,took
took,a
a,nap
nap,<\s>
<s>,what
what,else
else,did
did,you
you,do
do,<\s>
<s>,mm
mm,<\s>
<s>,with
with,kimberly
kimberly,<\s>
<s>,and
and,scott
scott,<\s>
<s>,and
and,with
with,todd
todd,<\s>
<s>,did
did,you
you,like
like,todd
todd,<\s>
<s>,did
did,todd
todd,play
play,rough
rough,<\s>
<s>,mhm
mhm,<\s>
<s>,did
did,todd
todd,push
push,you
you,<\s>
<s>,what
what,did
did,you
you,do
do,<\s>
<s>,you
you,fell
fell,down
down,<\s>
<s>,did
did,you
you,play
play,with
with,him
him,any
any,more
more,<\s>
<s>,then
then,what
what,happened
happened,<\s>
<s>,you
you,hurt
hurt,your
your,bottom
bottom,<\s>
<s>,did
did,you
you,cry
cry,<\s>
<s>,oh
oh,<\s>
<s>,did
did,somebody
somebody,hold
hold,you
you,<\s>
<s>,who
who,held
held,you
you,<\s>
<s>,what
what,<\s>
<s>,at
at,the
the,store
store,<\s>
<s>,who
who,held
held,you
you,when
when,you
you,cried
cried,<\s>
<s>,you
you,had
had,gum
gum,at
at,the
the,store
store,<\s>
<s>,who
who,held
held,you
you,when
when,you
you,cried
cried,honey
honey,<\s>
<s>,who
who,held
held,you
you,<\s>
<s>,hm
hm,<\s>
<s>,you
you,stand
stand,up
up,<\s>
<s>,can
can,nomi
nomi,stand
stand,up
up,<\s>
<s>,did
did,you
you,ride
ride,in
in,the
the,car
car,<\s>
<s>,with
with,kimberly
kimberly,<\s>
<s>,cold
cold,too
too,huh
huh,<\s>
<s>,mhm
mhm,<\s>
<s>,that
that,<\s>
<s>,popsicle
popsicle,<\s>
<s>,doll's
doll's,on
on,<\s>
<s>,xxx
xxx,popsicle
popsicle,hm
hm,<\s>
<s>,mhm
mhm,<\s>
<s>,what
what,are
are,you
you,banging
banging,with
with,<\s>
<s>,the
the,popsicle
popsicle,yeah
yeah,<\s>
<s>,mhm
mhm,<\s>
<s>,what
what,are
are,you
you,rubbing
rubbing,it
it,on
on,<\s>
<s>,on
on,the
the,placemat
placemat,yeah
yeah,<\s>
<s>,you're
you're,rubbing
rubbing,it
it,on
on,your
your,hands
hands,<\s>
<s>,now
now,where
where,are
are,you
you,rubbing
rubbing,your
your,hands
hands,<\s>
<s>,you're
you're,rubbing
rubbing,your
your,hands
hands,on
on,your
your,bib
bib,<\s>
<s>,mhm
mhm,<\s>
<s>,yeah
yeah,<\s>
<s>,they're
they're,all
all,sticky
sticky,<\s>
<s>,are
are,you
you,eating
eating,your
your,popsicle
popsicle,<\s>
<s>,are
are,you
you,eating
eating,it
it,honey
honey,or
or,just
just,rubbing
rubbing,it
it,<\s>
<s>,yeah
yeah,<\s>
<s>,what
what,did
did,you
you,have
have,for
for,lunch
lunch,<\s>
<s>,baloney
baloney,<\s>
<s>,what
what,else
else,<\s>
<s>,milk
milk,uhhuh
uhhuh,<\s>
<s>,any
any,bread
bread,<\s>
<s>,and
and,butter
butter,<\s>
<s>,mhm
mhm,<\s>
<s>,you
you,had
had,orange
orange,juice
juice,<\s>
<s>,did
did,you
you,have
have,orange
orange,juice
juice,at
at,michelle's
michelle's,<\s>
<s>,did
did,you
you,have
have,lunch
lunch,at
at,margie's
margie's,<\s>
<s>,do
do,you
you,know
know,who
who,margie
margie,is
is,honey
honey,<\s>
<s>,margie's
margie's,is
is,where
where,you
you,were
were,this
this,morning
morning,<\s>
<s>,that's
that's,todd's
todd's,mommy
mommy,<\s>
<s>,todd's
todd's,mommy
mommy,is
is,named
named,margie
margie,<\s>
<s>,margie
margie,is
is,todd's
todd's,mommy
mommy,<\s>
<s>,where
where,you
you,played
played,this
this,morning
morning,did
did,you
you,have
have,lunch
lunch,at
at,margie's
margie's,<\s>
<s>,or
or,at
at,michelle's
michelle's,<\s>
<s>,no
no,<\s>
<s>,at
at,margie's
margie's,<\s>
<s>,mhm
mhm,<\s>
<s>,with
with,todd
todd,<\s>
<s>,you
you,had
had,lunch
lunch,with
with,todd
todd,<\s>
<s>,what
what,did
did,todd
todd,eat
eat,<\s>
<s>,what
what,did
did,he
he,eat
eat,for
for,lunch
lunch,<\s>
<s>,hm
hm,<\s>
<s>,bread
bread,<\s>
<s>,uhuh
uhuh,<\s>
<s>,what
what,did
did,kimberly
kimberly,eat
eat,<\s>
<s>,do
do,you
you,know
know,what
what,kimberly
kimberly,ate
ate,<\s>
<s>,what
what,did
did,kristen
kristen,eat
eat,honey
honey,<\s>
<s>,hm
hm,<\s>
<s>,nomi
nomi,do
do,you
you,know
know,what
what,kristen
kristen,ate
ate,<\s>
<s>,what
what,does
does,kristen
kristen,eat
eat,<\s>
<s>,yeah
yeah,you
you,dropped
dropped,it
it,<\s>
<s>,does
does,kristen
kristen,eat
eat,baby
baby,food
food,<\s>
<s>,yeah
yeah,<\s>
<s>,you
you,eat
eat,it
it,too
too,huh
huh,<\s>
<s>,you
you,like
like,it
it,<\s>
<s>,do
do,you
you,not
not,eat
eat,baby
baby,food
food,<\s>
<s>,yeah
yeah,if
if,you
you,can
can,pick
pick,it
it,up
up,you
you,can
can,eat
eat,it
it,<\s>
<s>,yeah
yeah,get
get,these
these,pieces
pieces,over
over,here
here,<\s>
<s>,are
are,you
you,cutting
cutting,it
it,<\s>
<s>,in
in,little
little,pieces
pieces,<\s>
<s>,mhm
mhm,<\s>
<s>,a
a,little
little,piece
piece,<\s>
<s>,mhm
mhm,<\s>
<s>,does
does,he
he,have
have,nice
nice,toys
toys,<\s>
<s>,what
what,kind
kind,of
of,toys
toys,what
what,sort
sort,of
of,toys
toys,did
did,you
you,play
play,with
with,<\s>
<s>,yeah
yeah,well
well,what
what,kind
kind,of
of,toys
toys,were
were,they
they,<\s>
<s>,tell
tell,me
me,about
about,the
the,toys
toys,<\s>
<s>,it
it,was
was,red
red,<\s>
<s>,and
and,yellow
yellow,<\s>
<s>,did
did,you
you,play
play,with
with,a
a,toy
toy,that
that,made
made,sounds
sounds,like
like,animals
animals,<\s>
<s>,what
what,did
did,you
you,do
do,with
with,that
that,toy
toy,<\s>
<s>,you
you,played
played,with
with,the
the,car
car,<\s>
<s>,did
did,you
you,pull
pull,a
a,string
string,on
on,that
that,toy
toy,that
that,where
where,they
they,make
make,sounds
sounds,like
like,the
the,animals
animals,<\s>
<s>,you
you,pull
pull,the
the,string
string,and
and,then
then,it
it,makes
makes,the
the,sound
sound,huh
huh,<\s>
<s>,what
what,<\s>
<s>,you
you,want
want,those
those,toys
toys,<\s>
<s>,well
well,we
we,don't
don't,have
have,them
them,here
here,honey
honey,<\s>
<s>,you
you,have_to
have_to,wait
wait,until
until,you
you,go
go,see
see,todd
todd,again
again,<\s>
<s>,yeah
yeah,we
we,don't
don't,have
have,that
that,toy
toy,here
here,xxx
xxx,that
that,toy
toy,that
that,you
you,like
like,<\s>
<s>,we
we,don't
don't,have
have,it
it,here
here,<\s>
<s>,yeah
yeah,to
to,play
play,with
with,that
that,toy
toy,you
you,have_to
have_to,see
see,todd
todd,again
again,<\s>
<s>,mhm
mhm,<\s>
<s>,huh
huh,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,yeah
yeah,<\s>
<s>,todd's
todd's,mommy
mommy,too
too,<\s>
<s>,okay
okay,let's
let's,run
run,the
the,bath
bath,<\s>
<s>,well
well,i
i,want
want,you
you,to
to,take
take,a
a,bath
bath,tonight
tonight,darling
darling,<\s>
<s>,it's
it's,recording
recording,<\s>
<s>,what
what,do
do,you
you,want
want,to
to,eat
eat,honey
honey,<\s>
<s>,oh
oh,the
the,grapenuts
grapenuts,<\s>
<s>,okay
okay,<\s>
<s>,okay
okay,<\s>
<s>,okay
okay,you
you,pop
pop,it
it,<\s>
<s>,okay
okay,<\s>
<s>,that's
that's,enough
enough,<\s>
<s>,very
very,good
good,<\s>
<s>,you
you,wanna
wanna,pour
pour,your
your,own
own,milk
milk,on
on,it
it,honey
honey,<\s>
<s>,pour
pour,your
your,own
own,milk
milk,<\s>
<s>,mommy
mommy,let
let,you
you,pour
pour,too
too,much
much,milk
milk,<\s>
<s>,okay
okay,<\s>
<s>,you
you,can
can,take
take,one
one,more
more,<\s>
<s>,you
you,have
have,enough
enough,milk
milk,honey
honey,<\s>
<s>,you
you,poured
poured,really
really,enough
enough,milk
milk,<\s>
<s>,xxx
xxx,mommy
mommy,will
will,take
take,some
some,of
of,this
this,okay
okay,<\s>
<s>,you've
you've,got
got,too
too,much
much,milk
milk,honey
honey,<\s>
<s>,mommy
mommy,will
will,take
take,a
a,little
little,<\s>
<s>,see
see,you
you,could
could,hardly
hardly,find
find,your
your,cereal
cereal,in
in,there
there,with
with,all
all,that
that,milk
milk,<\s>
<s>,yeah
yeah,you'll
you'll,get
get,some
some,honey
honey,<\s>
<s>,here
here,<\s>
<s>,now
now,xxx
xxx,from
from,here
here,<\s>
<s>,see
see,<\s>
<s>,that's
that's,just
just,right
right,<\s>
<s>,this
this,is
is,yours
yours,honey
honey,<\s>
<s>,mommy's
mommy's,gonna
gonna,have
have,some
some,too
too,<\s>
<s>,mommy's
mommy's,gonna
gonna,have
have,a
a,little
little,too
too,<\s>
<s>,here's
here's,your
your,juice
juice,honey
honey,<\s>
<s>,shh
shh,<\s>
<s>,don't
don't,cry
cry,now
now,<\s>
<s>,you
you,gonna
gonna,just
just,cry
cry,like
like,that
that,<\s>
<s>,mhm
mhm,<\s>
<s>,okay
okay,<\s>
<s>,xxx
xxx,<\s>
<s>,i'm
i'm,sorry
sorry,<\s>
<s>,i
i,never
never,pushed
pushed,you
you,up
up,to
to,the
the,table
table,<\s>
<s>,let
let,me
me,push
push,you
you,up
up,to
to,the
the,table
table,<\s>
<s>,you're
you're,too
too,far
far,away
away,<\s>
<s>,you
you,wanna
wanna,put
put,more
more,sugar
sugar,on
on,it
it,<\s>
<s>,what
what,honey
honey,<\s>
<s>,you
you,pour
pour,it
it,<\s>
<s>,that's
that's,the
the,cover
cover,for
for,the
the,sugar
sugar,<\s>
<s>,you
you,xxx
xxx,your
your,sleeper
sleeper,<\s>
<s>,okay
okay,honey
honey,<\s>
<s>,i
i,think
think,that's
that's,enough
enough,sugar
sugar,now
now,<\s>
<s>,yeah
yeah,one
one,<\s>
<s>,that's
that's,enough
enough,put
put,it
it,down
down,honey
honey,<\s>
<s>,that's
that's,enough
enough,now
now,oh
oh,good
good,<\s>
<s>,do
do,you
you,like
like,that
that,cereal
cereal,<\s>
<s>,hm
hm,<\s>
<s>,oh
oh,honey
honey,it's
it's,got
got,oodles
oodles,of
of,sugar
sugar,on
on,it
it,<\s>
<s>,well
well,i
i,think
think,you
you,shouldn't
shouldn't,have
have,any
any,more
more,<\s>
<s>,i
i,have
have,just
just,a
a,little
little,on
on,mine
mine,<\s>
<s>,that's
that's,enough
enough,xxx
xxx,<\s>
<s>,you
you,want
want,more
more,orange
orange,juice
juice,<\s>
<s>,no
no,nomi
nomi,this
this,is
is,too
too,heavy
heavy,<\s>
<s>,it's
it's,too
too,heavy
heavy,<\s>
<s>,it's
it's,too
too,heavy
heavy,for
for,you
you,to
to,pour
pour,honey
honey,<\s>
<s>,no
no,<\s>
<s>,this
this,is
is,too
too,hot
hot,<\s>
<s>,i
i,let
let,you
you,do
do,all
all,the
the,things
things,that
that,you
you,could
could,do
do,honey
honey,<\s>
<s>,you
you,want
want,what
what,<\s>
<s>,what
what,honey
honey,<\s>
<s>,oh
oh,<\s>
<s>,look
look,you
you,spilled
spilled,all
all,the
the,things
things,now
now,what
what,did
did,you
you,want
want,honey
honey,this
this,little
little,book
book,<\s>
<s>,that
that,little
little,book
book,is
is,where
where,i
i,have
have,things
things,written
written,down
down,that
that,nomi
nomi,says
says,<\s>
<s>,wan
wan,look
look,at
at,it
it,<\s>
<s>,okay
okay,well
well,you
you,<\s>
<s>,now
now,listen
listen,honey
honey,you
you,eat
eat,some
some,more
more,cereal
cereal,and
and,drink
drink,you
you,juice
juice,and
and,don't
don't,fall
fall,down
down,like
like,that
that,on
on,your
your,food
food,<\s>
<s>,that's
that's,mommy's
mommy's,vitamin
vitamin,<\s>
<s>,nomi
nomi,wrote
wrote,on
on,that
that,<\s>
<s>,no
no,mommy's
mommy's,<\s>
<s>,that's
that's,mommy's
mommy's,<\s>
<s>,honey
honey,what's
what's,daddy
daddy,gonna
gonna,do
do,when
when,he
he,gets
gets,home
home,tonight
tonight,<\s>
<s>,hm
hm,<\s>
<s>,what's
what's,daddy
daddy,gonna
gonna,do
do,<\s>
<s>,hm
hm,<\s>
<s>,no
no,he's
he's,not
not,gonna
gonna,turn
turn,it
it,<\s>
<s>,what's
what's,he
he,gonna
gonna,do
do,to
to,you
you,<\s>
<s>,what
what,<\s>
<s>,what
what,do
do,you
you,think
think,<\s>
<s>,what
what,do
do,you
you,think
think,<\s>
<s>,what
what,do
do,you
you,think
think,<\s>
<s>,this
this,<\s>
<s>,this
this,is
is,a
a,baby
baby,announcement
announcement,<\s>
<s>,this
this,is
is,a
a,telephone
telephone,<\s>
<s>,this
this,is
is,a
a,wedding
wedding,announcement
announcement,<\s>
<s>,with
with,a
a,pin
pin,<\s>
<s>,yes
yes,a
a,pin's
pin's,holding
holding,them
them,on
on,<\s>
<s>,you
you,stuck
stuck,them
them,in
in,<\s>
<s>,you
you,stuck
stuck,them
them,in
in,there
there,<\s>
<s>,you
you,helped
helped,<\s>
<s>,helped
helped,mommy
mommy,<\s>
<s>,what
what,is
is,daddy
daddy,going
going,to
to,do
do,to
to,you
you,when
when,he
he,gets
gets,home
home,<\s>
<s>,what's
what's,he
he,gonna
gonna,do
do,to
to,you
you,huh
huh,<\s>
<s>,do
do,you
you,know
know,<\s>
<s>,he's
he's,gonna
gonna,drink
drink,coffee
coffee,<\s>
<s>,what's
what's,he
he,gonna
gonna,do
do,to
to,nomi
nomi,<\s>
<s>,say
say,boo
boo,to
to,you
you,<\s>
<s>,what
what,else
else,<\s>
<s>,vitamins
vitamins,<\s>
<s>,is
is,he
he,going
going,to
to,tickle
tickle,you
you,<\s>
<s>,is
is,he
he,going
going,to
to,bounce
bounce,you
you,<\s>
<s>,yeah
yeah,<\s>
<s>,is
is,he
he,going
going,to
to,tell
tell,you
you,about
about,miami
miami,<\s>
<s>,is
is,he
he,going
going,to
to,tell
tell,you
you,about
about,his
his,meeting
meeting,<\s>
<s>,what
what,else
else,<\s>
<s>,what
what,else
else,<\s>
<s>,is
is,he
he,going
going,to
to,hug
hug,you
you,<\s>
<s>,mhm
mhm,<\s>
<s>,who's
who's,that
that,<\s>
<s>,you
you,mean
mean,what's
what's,that
that,<\s>
<s>,that's
that's,a
a,tape
tape,<\s>
<s>,i'm
i'm,recording
recording,<\s>
<s>,you're
you're,cleaning
cleaning,the
the,table
table,<\s>
<s>,what
what,are
are,you
you,cleaning
cleaning,the
the,table
table,with
with,<\s>
<s>,you've
you've,got
got,a
a,mess
mess,on
on,the
the,table
table,<\s>
<s>,what
what,are
are,you
you,cleaning
cleaning,it
it,with
with,<\s>
<s>,with
with,my
my,fingers
fingers,yeah
yeah,<\s>
<s>,does
does,it
it,taste
taste,good
good,<\s>
<s>,don't
don't,like
like,sugar
sugar,<\s>
<s>,are
are,you
you,looking
looking,at
at,the
the,tape
tape,<\s>
<s>,don't
don't,scare
scare,it
it,<\s>
<s>,there
there,are
are,no
no,more
more,knives
knives,in
in,the
the,drawer
drawer,<\s>
<s>,would
would,you
you,like
like,to
to,come
come,sit
sit,up
up,here
here,<\s>
<s>,do
do,you
you,remember
remember,<\s>
<s>,yes
yes,to
to,julia's
julia's,<\s>
<s>,nomi
nomi,what
what,are
are,we
we,going
going,to
to,do
do,at
at,julia's
julia's,house
house,<\s>
<s>,do
do,you
you,remember
remember,<\s>
<s>,we're
we're,going
going,to
to,have
have,a
a,birthday
birthday,party
party,<\s>
<s>,why
why,didn't
didn't,you
you,like
like,it
it,nomi
nomi,<\s>
<s>,you
you,didn't
didn't,want
want,the
the,butter
butter,<\s>
<s>,nomi
nomi,don't
don't,put
put,your
your,bread
bread,on
on,the
the,floor
floor,honey
honey,put
put,it
it,back
back,on
on,the
the,table
table,nomi
nomi,<\s>
<s>,put
put,it
it,up
up,on
on,the
the,table
table,<\s>
<s>,why
why,don't
don't,you
you,take
take,your
your,sleeper
sleeper,off
off,nomi
nomi,<\s>
<s>,take
take,your
your,sleeper
sleeper,off
off,and
and,then
then,you'd
you'd,be
be,able
able,to
to,put
put,your
your,sandals
sandals,right
right,on
on,your
your,feet
feet,<\s>
<s>,they
they,would
would,fit
fit,on
on,your
your,feet
feet,just
just,fine
fine,<\s>
<s>,yes
yes,kristen
kristen,seems
seems,to
to,be
be,crying
crying,<\s>
<s>,why
why,do
do,you
you,think
think,kristen's
kristen's,crying
crying,<\s>
<s>,what
what,<\s>
<s>,she's
she's,not
not,crying
crying,<\s>
<s>,do
do,you
you,think
think,kristen's
kristen's,sad
sad,<\s>
<s>,why
why,is
is,she
she,sad
sad,<\s>
<s>,oh
oh,she's
she's,tired
tired,<\s>
<s>,that
that,certainly
certainly,might
might,be
be,<\s>
<s>,is
is,nomi
nomi,tired
tired,<\s>
<s>,nomi's
nomi's,got
got,an
an,itch
itch,<\s>
<s>,or
or,kristen
kristen,<\s>
<s>,kitty's
kitty's,got
got,an
an,itch
itch,<\s>
<s>,what
what,does
does,kitty
kitty,do
do,<\s>
<s>,scratch
scratch,you
you,<\s>
<s>,that's
that's,nice
nice,of
of,you
you,to
to,say
say,don't
don't,cry
cry,kristen
kristen,<\s>
<s>,does
does,kimberly
kimberly,cry
cry,sometimes
sometimes,<\s>
<s>,why
why,does
does,kimberly
kimberly,cry
cry,<\s>
<s>,windows
windows,in
in,there
there,<\s>
<s>,oh
oh,yes
yes,the
the,window's
window's,in
in,the
the,corn_chex
corn_chex,huh
huh,<\s>
<s>,i've
i've,finished
finished,honey
honey,<\s>
<s>,oh
oh,yes
yes,honey
honey,i'm
i'm,tired
tired,<\s>
<s>,no
no,i'm
i'm,not
not,crying
crying,honey
honey,<\s>
<s>,i'm
i'm,just
just,very
very,tired
tired,<\s>
<s>,no
no,nomi
nomi,<\s>
<s>,don't
don't,spank
spank,me
me,<\s>
<s>,i
i,didn't
didn't,do
do,anything
anything,bad
bad,<\s>
<s>,i
i,didn't
didn't,do
do,anything
anything,bad
bad,<\s>
<s>,why
why,are
are,you
you,spanking
spanking,me
me,<\s>
<s>,i'm
i'm,mad
mad,<\s>
<s>,i
i,was
was,mad
mad,earlier
earlier,wasn't
wasn't,i
i,<\s>
<s>,why
why,did
did,i
i,get
get,mad
mad,at
at,you
you,nomi
nomi,<\s>
<s>,do
do,you
you,remember
remember,<\s>
<s>,do
do,you
you,remember
remember,why
why,mommy
mommy,got
got,mad
mad,<\s>
<s>,what
what,<\s>
<s>,no
no,i
i,didn't
didn't,get
get,mad
mad,at
at,you
you,because
because,you
you,cried
cried,<\s>
<s>,i
i,got
got,mad
mad,because
because,you
you,ran
ran,away
away,<\s>
<s>,mhm
mhm,<\s>
<s>,i
i,called
called,you
you,and
and,wanted
wanted,you
you,to
to,come
come,and
and,you
you,ran
ran,away
away,<\s>
<s>,so
so,i
i,got
got,mad
mad,<\s>
<s>,because
because,i
i,want
want,you
you,to
to,come
come,when
when,i
i,call
call,<\s>
<s>,not
not,run
run,away
away,<\s>
<s>,no
no,more
more,running
running,away
away,<\s>
<s>,no
no,more
more,whining
whining,<\s>
<s>,whining
whining,is
is,offensive
offensive,to
to,my
my,ears
ears,<\s>
<s>,it's
it's,not
not,dirty
dirty,it's
it's,just
just,got
got,sugar
sugar,on
on,it
it,<\s>
<s>,it's
it's,not
not,dirty
dirty,<\s>
<s>,it
it,has
has,sugar
sugar,on
on,it
it,<\s>
<s>,that's
that's,not
not,dirt
dirt,<\s>
<s>,okay
okay,<\s>
<s>,okay
okay,<\s>
<s>,what
what,are
are,you
you,counting
counting,nomi
nomi,<\s>
<s>,uhhuh
uhhuh,<\s>
<s>,nomi
nomi,why
why,don't
don't,you
you,say
say,s
s,<\s>
<s>,you
you,go
go,ahead
ahead,<\s>
<s>,i'm
i'm,recording
recording,nomi
nomi,<\s>
<s>,why
why,not
not,<\s>
<s>,don't
don't,you
you,want
want,to
to,be
be,recorded
recorded,<\s>
<s>,yes
yes,<\s>
<s>,oh
oh,this
this,page
page,got
got,all
all,wrinkled
wrinkled,at
at,the
the,top
top,<\s>
<s>,you
you,got
got,a
a,lollipop
lollipop,for
for,me
me,<\s>
<s>,oh
oh,what
what,a
a,nice
nice,girl
girl,<\s>
<s>,you
you,need
need,to
to,be
be,changed
changed,again
again,honey
honey,<\s>
<s>,why
why,<\s>
<s>,hm
hm,<\s>
<s>,are
are,you
you,wet
wet,<\s>
<s>,are
are,you
you,dirty
dirty,<\s>
<s>,wet
wet,<\s>
<s>,okay
okay,well
well,i
i,don't
don't,need
need,to
to,change
change,you
you,then
then,right
right,you
you,then
then,right
right,away
away,<\s>
<s>,i'll
i'll,change
change,you
you,in
in,a
a,little
little,while
while,<\s>
<s>,yeah
yeah,you
you,can
can,sit
sit,in
in,the
the,chair
chair,and
and,read
read,<\s>
<s>,oh
oh,<\s>
<s>,no
