0,1,2
they,want,cheese
up,all,her
all,her,food
her,food,<\s>
what,are,you
are,you,looking
you,looking,for
what,are,you
are,you,looking
you,looking,for
<s>,are,you
are,you,looking
you,looking,for
<s>,georgie,he
georgie,he,was
he,was,right
<s>,do,they
do,they,want
they,want,something
nomi,can,you
can,you,say
you,say,<\s>
what,does,she
does,she,want
she,want,<\s>
what,do,you
do,you,want
you,want,nomi
what,do,you
do,you,want
you,want,honey
<s>,what,i
what,i,want
i,want,you
i,want,you
want,you,<\s>
<s>,you,like
you,like,spaghettios
there,isn't,it
isn't,it,<\s>
up,isn't,she
isn't,she,<\s>
<s>,she,is
she,is,having
what,does,she
does,she,have
she,have,on
what,do,you
do,you,think
you,think,<\s>
<s>,does,he
does,he,have
he,have,anything
<s>,does,he
does,he,have
he,have,anything
<s>,he,has
he,has,no
what,are,you
are,you,gonna
you,gonna,do
what,are,you
are,you,going
you,going,to
<s>,are,you
are,you,going
you,going,to
<s>,there,i
there,i,think
i,think,you
i,think,you
think,you,have
you,have,enough
shampoo,on,it
on,it,<\s>
<s>,are,you
are,you,gonna
you,gonna,wash
<s>,rub,it
rub,it,<\s>
<s>,wash,it
wash,it,<\s>
<s>,wash,it
wash,it,<\s>
what,do,we
do,we,do
we,do,with
<s>,i,don't
i,don't,think
gonna,help,him
help,him,much
him,much,<\s>
<s>,when,he
when,he,got
he,got,a
nomi,hold,him
hold,him,then
him,then,<\s>
<s>,hold,him
hold,him,and
him,and,hug
and,hug,him
hug,him,to
him,to,make
to,make,him
make,him,feel
him,feel,better
<s>,are,you
are,you,shampooing
you,shampooing,mommy
<s>,you,hug
you,hug,nomi
<s>,you,told
you,told,agra
what,did,you
did,you,tell
you,tell,agra
what,did,you
did,you,tell
you,tell,agra
<s>,you,go
you,go,to
to,sleep,you
sleep,you,and
you,and,agra
<s>,you,go
you,go,to
honey,did,you
did,you,take
you,take,all
<s>,he,had
he,had,to
<s>,he,had
he,had,to
<s>,he,had
he,had,to
<s>,he,had
he,had,to
<s>,did,you
did,you,<\s>
<s>,you,broke
you,broke,the
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,the
<s>,you,did
you,did,<\s>
<s>,you,broke
you,broke,a_lot_of
flowers,didn't,you
didn't,you,honey
you,honey,<\s>
<s>,you,broke
you,broke,a_lot_of
broke,a_lot_of,them
a_lot_of,them,<\s>
<s>,it,is
it,is,<\s>
<s>,oh,i
oh,i,see
i,see,<\s>
<s>,yes,i
yes,i,see
i,see,it
i,see,it
see,it,honey
it,honey,<\s>
how,many,i
many,i,can
i,can,rescue
missing,but,it
but,it,adds
it,adds,to
look,doesn't,it
doesn't,it,<\s>
<s>,you,can
you,can,play
alright,with,you
with,you,nomi
you,nomi,<\s>
gonna,put,them
put,them,up
them,up,then
is,tearing,them
tearing,them,all
them,all,up
to,put,them
put,them,away
them,away,for
<s>,you,have
you,have,a
time,so,you
so,you,can
you,can,have
can,have,them
have,them,another
them,another,time
<s>,you,took
you,took,your
off,didn't,you
didn't,you,<\s>
<s>,look,i
look,i,took
i,took,them
i,took,them
took,them,out
them,out,<\s>
<s>,no,you
no,you,don't
you,don't,flush
<s>,you,wash
you,wash,them
you,wash,them
wash,them,out
them,out,here
nomi,let,me
let,me,get
me,get,your
diapers,for,you
for,you,<\s>
<s>,are,you
are,you,bringing
you,bringing,in
oh,yes,you
yes,you,do
you,do,honey
that's,how,we
how,we,eat
we,eat,it
we,eat,it
eat,it,<\s>
<s>,if,we
if,we,don't
we,don't,have
berries,in,it
in,it,<\s>
<s>,try,it
try,it,<\s>
just,tell,me
tell,me,<\s>
why,don't,you
don't,you,like
you,like,it
you,like,it
like,it,<\s>
why,don't,you
don't,you,like
you,like,it
you,like,it
like,it,<\s>
why,don't,you
don't,you,like
you,like,the
that's,why,you
why,you,don't
you,don't,like
<s>,is,it
is,it,alright
it,alright,would
alright,would,it
would,it,be
it,be,alright
alright,if,i
if,i,ate
i,ate,your
nomi,is,it
is,it,alright
it,alright,if
alright,if,i
if,i,eat
i,eat,your
<s>,try,it
try,it,nomi
it,nomi,<\s>
<s>,she,doesn't
she,doesn't,have
<s>,it,really
it,really,is
interesting,to,me
to,me,that
me,that,she's
<s>,she,wasn't
she,wasn't,worried
i'll,put,it
put,it,in
it,in,this
<s>,you,want
you,want,milk
milk,on,it
on,it,<\s>
i'll,give,you
give,you,sugar
you,sugar,too
sugar,on,it
on,it,<\s>
oh,nomi,you
nomi,you,dropped
you,dropped,your
oh,did,you
did,you,honey
you,honey,<\s>
<s>,would,you
would,you,like
you,like,me
you,like,me
like,me,to
me,to,wash
to,wash,her
wash,her,off
her,off,<\s>
okay,listen,i
listen,i,think
i,think,i'll
i'll,put,her
put,her,over
her,over,in
i'll,put,her
put,her,right
her,right,over
here,and,you
and,you,can
you,can,go
go,get,her
get,her,after
her,after,you're
<s>,we,don't
we,don't,have
honey,and,we
and,we,can
we,can,buy
<s>,we,have_to
we,have_to,wait
later,because,you
because,you,had
you,had,some
i'll,get,you
get,you,a
you,a,spoon
what,are,you
are,you,doin
you,doin,<\s>
what,are,you
are,you,doin
you,doin,<\s>
<s>,you,taste
you,taste,good
why,are,you
are,you,turning
you,turning,coco's
why,are,you
are,you,turning
you,turning,it
you,turning,it
turning,it,<\s>
why,are,we
are,we,in
we,in,here
why,is,he
is,he,lying
he,lying,down
<s>,does,he
does,he,sleep
he,sleep,on
<s>,does,he
does,he,like
he,like,fish
or,does,he
does,he,like
he,like,milk
<s>,he,likes
he,likes,fish
what,does,he
does,he,like
he,like,to
<s>,no,they
no,they,like
they,like,to
<s>,he,likes
he,likes,to
<s>,maybe,you
maybe,you,could
you,could,find
fish,for,him
for,him,to
him,to,eat
<s>,is,he
is,he,eating
he,eating,his
fish,is,he
is,he,eating
he,eating,<\s>
<s>,i,don't
i,don't,know
what,box,you
box,you,mean
you,mean,honey
<s>,you,made
you,made,a
<s>,i,wondered
i,wondered,what
wondered,what,you
what,you,were
you,were,doing
a,card,i
card,i,was
i,was,going
<s>,yeah,i
yeah,i,was
i,was,gonna
<s>,you,don't
you,don't,need
<s>,you,don't
you,don't,need
one,do,you
do,you,<\s>
<s>,you,have
you,have,some
upstairs,that,you
that,you,never
you,never,use
<s>,you,can
you,can,get
oh,can't,you
can't,you,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,move
to,move,you
move,you,up
you,up,closer
<s>,no,you
no,you,eat
you,eat,some
<s>,it,was
it,was,nice
nice,that,you
that,you,slept
you,slept,for
morning,after,you
after,you,came
you,came,down
<s>,you,slept
you,slept,very
nicely,didn't,you
didn't,you,after
you,after,you
after,you,came
you,came,down
<s>,did,you
did,you,have
you,have,bad
i'll,get,you
get,you,a
you,a,diaper
<s>,you,let
you,let,go
<s>,you,told
you,told,me
you,told,me
told,me,about
me,about,it
me,about,it
about,it,nomi
it,nomi,<\s>
<s>,you,said
you,said,<\s>
daddy,fixed,it
fixed,it,again
it,again,<\s>
daddy,fixed,it
fixed,it,again
it,again,<\s>
<s>,he,broke
he,broke,the
nomi,but,he
but,he,fixed
he,fixed,it
he,fixed,it
fixed,it,again
it,again,<\s>
<s>,you,can
you,can,go
<s>,i,want
i,want,to
darling,but,he
but,he,fixed
he,fixed,it
he,fixed,it
fixed,it,again
it,again,<\s>
<s>,he,<\s>
i'll,get,you
get,you,a
you,a,different
i'll,get,you
get,you,a
you,a,cup
<s>,you,don't
you,don't,want
hands,on,it
on,it,<\s>
time,is,it
is,it,nomi's
it,nomi's,<\s>
why,are,you
are,you,holding
you,holding,your
you're,holding,it
holding,it,funny
it,funny,<\s>
you're,holding,it
holding,it,funny
it,funny,<\s>
<s>,i,see
i,see,i
see,i,see
i,see,<\s>
<s>,shaking,her
shaking,her,head
her,head,<\s>
what,are,you
are,you,doing
you,doing,<\s>
what,do,you
do,you,want
you,want,honey
<s>,i,don't
i,don't,know
<s>,i,didn't
i,didn't,understand
<s>,i,said
i,said,<\s>
what,did,you
did,you,say
you,say,<\s>
<s>,i,don't
i,don't,know
<s>,do,you
do,you,want
you,want,a
<s>,well,i
well,i,have_to
i,have_to,chop
have_to,chop,it
chop,it,in
it,in,half
half,for,you
for,you,<\s>
<s>,you,can
you,can,hold
can,hold,it
hold,it,honey
it,honey,<\s>
<s>,you,only
you,only,get
<s>,you,have
you,have,popsicle
<s>,you,got
you,got,a
<s>,you,eat
you,eat,that
<s>,xxx,it
xxx,it,would
it,would,melt
<s>,xxx,it
xxx,it,would
it,would,melt
<s>,if,you
if,you,had
you,had,them
you,had,them
had,them,both
them,both,at
one,time,they
time,they,would
they,would,melt
<s>,you,can't
you,can't,do
can't,do,it
do,it,while
it,while,you're
<s>,you,can't
you,can't,do
can't,do,it
do,it,while
it,while,you're
what,did,you
did,you,do
you,do,today
<s>,you,took
you,took,a
else,did,you
did,you,do
you,do,<\s>
<s>,did,you
did,you,like
you,like,todd
todd,push,you
push,you,<\s>
what,did,you
did,you,do
you,do,<\s>
<s>,you,fell
you,fell,down
<s>,did,you
did,you,play
you,play,with
play,with,him
with,him,any
him,any,more
<s>,you,hurt
you,hurt,your
<s>,did,you
did,you,cry
you,cry,<\s>
somebody,hold,you
hold,you,<\s>
who,held,you
held,you,<\s>
who,held,you
held,you,when
you,when,you
when,you,cried
you,cried,<\s>
<s>,you,had
you,had,gum
who,held,you
held,you,when
you,when,you
when,you,cried
you,cried,honey
who,held,you
held,you,<\s>
<s>,you,stand
you,stand,up
<s>,did,you
did,you,ride
you,ride,in
what,are,you
are,you,banging
you,banging,with
what,are,you
are,you,rubbing
you,rubbing,it
you,rubbing,it
rubbing,it,on
it,on,<\s>
you're,rubbing,it
rubbing,it,on
it,on,your
where,are,you
are,you,rubbing
you,rubbing,your
<s>,are,you
are,you,eating
you,eating,your
<s>,are,you
are,you,eating
you,eating,it
you,eating,it
eating,it,honey
it,honey,or
just,rubbing,it
rubbing,it,<\s>
what,did,you
did,you,have
you,have,for
<s>,you,had
you,had,orange
<s>,did,you
did,you,have
you,have,orange
<s>,did,you
did,you,have
you,have,lunch
<s>,do,you
do,you,know
you,know,who
is,where,you
where,you,were
you,were,this
<s>,where,you
where,you,played
you,played,this
morning,did,you
did,you,have
you,have,lunch
<s>,you,had
you,had,lunch
what,did,he
did,he,eat
he,eat,for
<s>,do,you
do,you,know
you,know,what
nomi,do,you
do,you,know
you,know,what
<s>,yeah,you
yeah,you,dropped
you,dropped,it
you,dropped,it
dropped,it,<\s>
<s>,you,eat
you,eat,it
you,eat,it
eat,it,too
it,too,huh
<s>,you,like
you,like,it
you,like,it
like,it,<\s>
<s>,do,you
do,you,not
you,not,eat
yeah,if,you
if,you,can
you,can,pick
can,pick,it
pick,it,up
it,up,you
it,up,you
up,you,can
you,can,eat
can,eat,it
eat,it,<\s>
<s>,are,you
are,you,cutting
you,cutting,it
you,cutting,it
cutting,it,<\s>
<s>,does,he
does,he,have
he,have,nice
toys,did,you
did,you,play
you,play,with
toys,were,they
were,they,<\s>
<s>,tell,me
tell,me,about
me,about,the
<s>,it,was
it,was,red
<s>,did,you
did,you,play
you,play,with
what,did,you
did,you,do
you,do,with
<s>,you,played
you,played,with
<s>,did,you
did,you,pull
you,pull,a
that,where,they
where,they,make
they,make,sounds
<s>,you,pull
you,pull,the
and,then,it
then,it,makes
it,makes,the
<s>,you,want
you,want,those
<s>,well,we
well,we,don't
we,don't,have
don't,have,them
have,them,here
them,here,honey
<s>,you,have_to
you,have_to,wait
wait,until,you
until,you,go
you,go,see
<s>,yeah,we
yeah,we,don't
we,don't,have
toy,that,you
that,you,like
you,like,<\s>
<s>,we,don't
we,don't,have
don't,have,it
have,it,here
it,here,<\s>
that,toy,you
toy,you,have_to
you,have_to,see
<s>,well,i
well,i,want
i,want,you
i,want,you
want,you,to
you,to,take
what,do,you
do,you,want
you,want,to
<s>,okay,you
okay,you,pop
you,pop,it
you,pop,it
pop,it,<\s>
<s>,you,wanna
you,wanna,pour
milk,on,it
on,it,honey
it,honey,<\s>
mommy,let,you
let,you,pour
you,pour,too
<s>,you,can
you,can,take
<s>,you,have
you,have,enough
<s>,you,poured
you,poured,really
<s>,see,you
see,you,could
you,could,hardly
<s>,you,gonna
you,gonna,just
<s>,i,never
i,never,pushed
never,pushed,you
pushed,you,up
you,up,to
<s>,let,me
let,me,push
me,push,you
me,push,you
push,you,up
you,up,to
<s>,you,wanna
you,wanna,put
sugar,on,it
on,it,<\s>
<s>,you,pour
you,pour,it
you,pour,it
pour,it,<\s>
<s>,you,xxx
you,xxx,your
<s>,i,think
i,think,that's
enough,put,it
put,it,down
it,down,honey
<s>,do,you
do,you,like
you,like,that
sugar,on,it
on,it,<\s>
<s>,well,i
well,i,think
i,think,you
i,think,you
think,you,shouldn't
you,shouldn't,have
<s>,i,have
i,have,just
<s>,you,want
you,want,more
heavy,for,you
for,you,to
you,to,pour
<s>,i,let
i,let,you
i,let,you
let,you,do
you,do,all
things,that,you
that,you,could
you,could,do
<s>,you,want
you,want,what
<s>,look,you
look,you,spilled
you,spilled,all
what,did,you
did,you,want
you,want,honey
is,where,i
where,i,have
i,have,things
look,at,it
at,it,<\s>
okay,well,you
well,you,<\s>
listen,honey,you
honey,you,eat
you,eat,some
and,drink,you
drink,you,juice
you,juice,and
do,when,he
when,he,gets
he,gets,home
gonna,turn,it
turn,it,<\s>
<s>,what's,he
what's,he,gonna
he,gonna,do
do,to,you
to,you,<\s>
what,do,you
do,you,think
you,think,<\s>
what,do,you
do,you,think
you,think,<\s>
what,do,you
do,you,think
you,think,<\s>
pin's,holding,them
holding,them,on
them,on,<\s>
<s>,you,stuck
you,stuck,them
you,stuck,them
stuck,them,in
them,in,<\s>
<s>,you,stuck
you,stuck,them
you,stuck,them
stuck,them,in
them,in,there
<s>,you,helped
you,helped,<\s>
do,to,you
to,you,when
you,when,he
you,when,he
when,he,gets
he,gets,home
<s>,what's,he
what's,he,gonna
he,gonna,do
do,to,you
to,you,huh
you,huh,<\s>
<s>,do,you
do,you,know
you,know,<\s>
<s>,what's,he
what's,he,gonna
he,gonna,do
boo,to,you
to,you,<\s>
<s>,is,he
is,he,going
he,going,to
to,tickle,you
tickle,you,<\s>
<s>,is,he
is,he,going
he,going,to
to,bounce,you
bounce,you,<\s>
<s>,is,he
is,he,going
he,going,to
to,tell,you
tell,you,about
you,about,miami
<s>,is,he
is,he,going
he,going,to
to,tell,you
tell,you,about
you,about,his
<s>,is,he
is,he,going
he,going,to
to,hug,you
hug,you,<\s>
<s>,you,mean
you,mean,what's
what,are,you
are,you,cleaning
you,cleaning,the
what,are,you
are,you,cleaning
you,cleaning,it
you,cleaning,it
cleaning,it,with
it,with,<\s>
<s>,does,it
does,it,taste
it,taste,good
<s>,are,you
are,you,looking
you,looking,at
don't,scare,it
scare,it,<\s>
<s>,would,you
would,you,like
you,like,to
<s>,do,you
do,you,remember
you,remember,<\s>
what,are,we
are,we,going
we,going,to
<s>,do,you
do,you,remember
you,remember,<\s>
why,didn't,you
didn't,you,like
you,like,it
you,like,it
like,it,nomi
it,nomi,<\s>
<s>,you,didn't
you,didn't,want
honey,put,it
put,it,back
it,back,on
<s>,put,it
put,it,up
it,up,on
why,don't,you
don't,you,take
you,take,your
<s>,they,would
they,would,fit
why,do,you
do,you,think
you,think,kristen's
<s>,do,you
do,you,think
you,think,kristen's
why,is,she
is,she,sad
she,sad,<\s>
<s>,scratch,you
scratch,you,<\s>
nice,of,you
of,you,to
you,to,say
don't,spank,me
spank,me,<\s>
<s>,i,didn't
i,didn't,do
<s>,i,didn't
i,didn't,do
why,are,you
are,you,spanking
you,spanking,me
you,spanking,me
spanking,me,<\s>
<s>,i,was
i,was,mad
earlier,wasn't,i
wasn't,i,<\s>
why,did,i
did,i,get
i,get,mad
mad,at,you
at,you,nomi
you,nomi,<\s>
<s>,do,you
do,you,remember
you,remember,<\s>
<s>,do,you
do,you,remember
you,remember,why
<s>,no,i
no,i,didn't
i,didn't,get
mad,at,you
at,you,because
you,because,you
because,you,cried
you,cried,<\s>
<s>,i,got
i,got,mad
mad,because,you
because,you,ran
you,ran,away
<s>,i,called
i,called,you
i,called,you
called,you,and
you,and,wanted
and,wanted,you
wanted,you,to
you,to,come
come,and,you
and,you,ran
you,ran,away
<s>,so,i
so,i,got
i,got,mad
<s>,because,i
because,i,want
i,want,you
i,want,you
want,you,to
you,to,come
come,when,i
when,i,call
i,call,<\s>
sugar,on,it
on,it,<\s>
<s>,it,has
it,has,sugar
sugar,on,it
on,it,<\s>
what,are,you
are,you,counting
you,counting,nomi
why,don't,you
don't,you,say
you,say,s
<s>,you,go
you,go,ahead
<s>,don't,you
don't,you,want
you,want,to
<s>,you,got
you,got,a
lollipop,for,me
for,me,<\s>
<s>,you,need
you,need,to
<s>,are,you
are,you,wet
you,wet,<\s>
<s>,are,you
are,you,dirty
you,dirty,<\s>
okay,well,i
well,i,don't
i,don't,need
to,change,you
change,you,then
you,then,right
then,right,you
right,you,then
you,then,right
i'll,change,you
change,you,in
you,in,a
<s>,yeah,you
yeah,you,can
you,can,sit
<s>,no,i
no,i,just
i,just,really
to,change,you
change,you,right
you,right,now
<s>,you,know
you,know,you're
i'm,changing,you
changing,you,an
you,an,awful
<s>,it,gets
it,gets,very
<s>,you,gonna
you,gonna,give
gonna,give,it
give,it,to
it,to,me
it,to,me
to,me,<\s>
<s>,you,can't
you,can't,see
what,can't,you
can't,you,see
you,see,<\s>
<s>,you,like
you,like,your
<s>,now,you
now,you,want
you,want,to
<s>,then,you
then,you,can
you,can,have
<s>,you,had
you,had,some
<s>,you,had
you,had,quite
<s>,do,you
do,you,want
you,want,a
the,one's,you
one's,you,like
you,like,a
what,did,you
did,you,do
you,do,today
<s>,can,you
can,you,tell
you,tell,me
you,tell,me
tell,me,<\s>
<s>,you,played
you,played,toys
<s>,you,put
you,put,the
<s>,it,was
it,was,messy
else,did,you
did,you,play
you,play,with
<s>,did,you
did,you,play
you,play,with
<s>,did,you
did,you,play
you,play,with
books,did,you
did,you,read
you,read,any
<s>,did,you
did,you,go
you,go,anywhere
<s>,you,went
you,went,to
store,did,you
did,you,go
you,go,to
<s>,you,don't
you,don't,like
don't,like,it
like,it,<\s>
<s>,want,me
want,me,to
me,to,help
to,help,you
help,you,up
you,up,honey
that's,why,i
why,i,was
i,was,going
to,help,you
help,you,<\s>
<s>,want,me
want,me,to
me,to,help
to,help,you
help,you,up
you,up,<\s>
<s>,so,it
so,it,doesn't
it,doesn't,tip
<s>,nomi,i
nomi,i,don't
i,don't,want
don't,want,it
want,it,getting
it,getting,dirty
yes,but,i
but,i,wish
i,wish,you'd
<s>,i,don't
i,don't,want
don't,want,you
want,you,on
you,on,that
have_to,take,you
take,you,off
you,off,<\s>
to,let,you
let,you,sit
you,sit,by
to,break,it
break,it,<\s>
why,don't,we
don't,we,do
we,do,something
<s>,well,you
well,you,are
you,are,breaking
are,breaking,it
breaking,it,honey
it,honey,<\s>
<s>,you,are
you,are,hurting
are,hurting,it
hurting,it,<\s>
<s>,hurting,it
hurting,it,yeah
it,yeah,<\s>
why,don't,you
don't,you,talk
you,talk,to
<s>,what's,he
what's,he,call
he,call,it
he,call,it
call,it,nomi
it,nomi,<\s>
<s>,uhhuh,you
uhhuh,you,went
you,went,on
<s>,you,say
you,say,that
<s>,was,it
was,it,fun
it,fun,<\s>
<s>,did,you
did,you,say
you,say,that
say,that,you
that,you,were
you,were,sorry
<s>,were,you
were,you,sorry
you,sorry,<\s>
<s>,yeah,i
yeah,i,just
i,just,drank
just,drank,it
drank,it,honey
it,honey,<\s>
honey,for,you
for,you,to
you,to,touch
to,touch,it
touch,it,<\s>
<s>,you,can't
you,can't,pick
<s>,are,you
are,you,getting
you,getting,your
so,big,you
big,you,can't
you,can't,pick
<s>,you,be
you,be,all
<s>,i,think
i,think,he's
<s>,do,you
do,you,like
you,like,the
nomi,do,you
do,you,like
you,like,the
what,are,they
are,they,doing
they,doing,<\s>
what,are,they
are,they,doing
they,doing,<\s>
<s>,are,they
are,they,hugging
they,hugging,<\s>
<s>,i,don't
i,don't,know
know,what,you
what,you,want
you,want,honey
medicine,for,you
for,you,nomi
you,nomi,<\s>
<s>,xxx,you
xxx,you,<\s>
let's,wait,we
wait,we,finish
we,finish,recording
<s>,you,see
you,see,it
you,see,it
see,it,<\s>
recording,and,we
and,we,don't
we,don't,want
to,disturb,it
disturb,it,while
it,while,it's
<s>,nomi,you
nomi,you,just
you,just,leave
just,leave,it
leave,it,<\s>
nomi,if,you
if,you,just
you,just,sing
what,are,you
are,you,doing
you,doing,nomi
<s>,is,she
is,she,going
she,going,to
<s>,you,can't
you,can't,<\s>
what,are,you
are,you,doing
you,doing,nomi
why,don't,you
don't,you,bring
you,bring,a
and,put,it
put,it,on
it,on,<\s>
and,put,it
put,it,on
it,on,in
what,are,you
are,you,doing
you,doing,now
you're,loving,him
loving,him,<\s>
<s>,does,it
does,it,make
it,make,him
it,make,him
make,him,feel
him,feel,better
talk,to,him
to,him,too
him,too,nomi
too,nomi,he
nomi,he,likes
he,likes,to
<s>,you,give
you,give,the
what,did,you
did,you,come
you,come,back
<s>,what're,you
what're,you,giving
you,giving,raggedy_ann
<s>,yes,you
yes,you,can
you,can,stand
stand,on,it
on,it,<\s>
<s>,is,it
is,it,dark
it,dark,outside
<s>,did,you
did,you,say
you,say,it's
<s>,yeah,i
yeah,i,could
i,could,have
anything,and,you
and,you,would
you,would,have
<s>,you,better
you,better,wear
<s>,did,it
did,it,go
it,go,somewhere
where,did,it
did,it,fly
it,fly,off
what,is,it
is,it,<\s>
<s>,why're,you
why're,you,saying
you,saying,bee
<s>,do,you
do,you,have
you,have,the
<s>,he,hit
he,hit,somebody
<s>,i,have_to
i,have_to,put
two,of,them
of,them,are
them,are,coughing
<s>,do,you
do,you,want
you,want,some
<s>,do,you
do,you,want
you,want,some
<s>,do,you
do,you,want
you,want,<\s>
this,to,you
to,you,<\s>
<s>,don't,you
don't,you,like
you,like,that
<s>,you,sit
you,sit,there
i'll,get,you
get,you,coffee
you,coffee,and
alright,if,you
if,you,do
you,do,but
do,but,you
but,you,shouldn't
you,shouldn't,try
<s>,i,have
i,have,a
spoon,and,you
and,you,have
you,have,a
<s>,do,you
do,you,know
you,know,why
know,why,i
why,i,have
i,have,a
why,do,i
do,i,have
i,have,a
<s>,do,we
do,we,know
we,know,him
we,know,him
know,him,<\s>
to,visit,you
visit,you,yesterday
you,yesterday,nomi
to,visit,you
visit,you,<\s>
whose,is,it
is,it,<\s>
tea,is,it
is,it,<\s>
<s>,is,it
is,it,the
it,the,blinkey's
to,drink,it
drink,it,then
it,then,<\s>
<s>,it,will
it,will,be
coughing,if,you
if,you,drink
you,drink,some
milk,in,it
in,it,<\s>
<s>,let,me
let,me,fix
me,fix,it
me,fix,it
fix,it,<\s>
<s>,she,said
she,said,it
she,said,it
said,it,again
it,again,<\s>
<s>,i,don't
i,don't,know
lollipop,for,me
for,me,<\s>
one,for,me
for,me,<\s>
how,are,you
are,you,going
you,going,to
<s>,do,you
do,you,want
you,want,more
<s>,that's,her
that's,her,favorite
her,favorite,<\s>
<s>,you,were
you,were,swishing
were,swishing,it
swishing,it,around
it,around,<\s>
<s>,you,were
you,were,doing
to,spill,it
spill,it,<\s>
<s>,were,you
were,you,going
you,going,to
to,spill,it
spill,it,<\s>
winking,at,you
at,you,<\s>
daddy,helping,you
helping,you,<\s>
why,don't,you
don't,you,go
you,go,tell
jen,what,you
what,you,do
you,do,in
that,all,you
all,you,do
you,do,all
what,do,you
do,you,do
you,do,when
do,when,you
when,you,get
you,get,up
what,do,you
do,you,have_to
you,have_to,do
first,thing,you
thing,you,do
you,do,when
do,when,you
when,you,get
you,get,up
<s>,no,you
no,you,don't
you,don't,<\s>
<s>,no,you
no,you,don't
you,don't,wear
<s>,you,don't
you,don't,cry
brother,when,you
when,you,wake
you,wake,up
up,do,you
do,you,<\s>
<s>,you,cry
you,cry,when
cry,when,you
when,you,wake
you,wake,up
<s>,does,she
does,she,<\s>
<s>,she,cries
she,cries,more
more,than,he
than,he,does
he,does,<\s>
and,bent,it
bent,it,do
it,do,you
it,do,you
do,you,want
you,want,to
to,can,you
can,you,scold
you,scold,her
you,scold,her
scold,her,<\s>
<s>,can,you
can,you,scold
you,scold,jennifer
hear,how,you
how,you,would
you,would,scold
<s>,can,you
can,you,scold
you,scold,her
you,scold,her
scold,her,honey
her,honey,<\s>
your,mouth,you
mouth,you,nut
you,nut,<\s>
world,are,you
are,you,doing
you,doing,<\s>
hold,onto,it
onto,it,for
it,for,you
it,for,you
for,you,awhile
you,awhile,<\s>
<s>,you,can
you,can,have
can,have,it
have,it,back
it,back,later
<s>,but,i
but,i,don't
i,don't,want
don't,want,you
want,you,putting
you,putting,it
you,putting,it
putting,it,into
it,into,your
what,do,you
do,you,do
you,do,when
do,when,you
when,you,have
you,have,a
<s>,don't,you
don't,you,stop
you,stop,<\s>
where,does,it
does,it,go
it,go,to
<s>,sure,you
sure,you,do
you,do,what
animals,do,you
do,you,know
you,know,<\s>
<s>,you,don't
you,don't,know
why,don't,you
don't,you,tell
you,tell,jen
on,so,you
so,you,can
you,can,see
<s>,don't,you
don't,you,want
you,want,to
page,should,we
should,we,read
we,read,now
<s>,okay,you
okay,you,show
you,show,me
you,show,me
show,me,<\s>
page,do,you
do,you,want
you,want,<\s>
<s>,do,they
do,they,have
they,have,stories
<s>,should,we
should,we,read
we,read,some
<s>,are,you
are,you,going
you,going,to
<s>,when,you
when,you,go
you,go,to
night,do,you
do,you,bring
you,bring,a
animal,with,you
with,you,to
you,to,bed
or,do,you
do,you,sleep
you,sleep,with
that,who,you
who,you,sleep
you,sleep,with
talk,to,you
to,you,nomi
you,nomi,<\s>
<s>,does,she
does,she,talk
she,talk,to
talk,to,you
to,you,at
you,at,night
<s>,does,she
does,she,tell
she,tell,you
she,tell,you
tell,you,big
you,big,secrets
and,off,they
off,they,go
they,go,<\s>
talking,to,us
to,us,<\s>
<s>,we,have
we,have,a
talking,to,us
to,us,<\s>
<s>,i,wonder
i,wonder,what's
wrong,with,it
with,it,<\s>
what,do,you
do,you,think
you,think,going
happen,when,you
when,you,push
you,push,that
<s>,you,don't
you,don't,know
what,do,you
do,you,think
you,think,<\s>
<s>,tell,me
tell,me,what's
me,what's,going
<s>,tell,me
tell,me,what
me,what,you
me,what,you
what,you,think
you,think,is
<s>,can,i
can,i,make
i,make,you
i,make,you
make,you,mad
you,mad,<\s>
that's,what,i
what,i,wanted
i,wanted,to
to,do,i
do,i,wanted
i,wanted,to
to,make,you
make,you,mad
you,mad,<\s>
<s>,are,they
are,they,cooking
they,cooking,for
what,are,they
are,they,cooking
they,cooking,<\s>
<s>,are,they
are,they,cooking
they,cooking,oatmeal
<s>,are,you
are,you,cooking
you,cooking,eggs
what,did,you
did,you,play
you,play,today
what,did,you
did,you,play
you,play,though
what,did,you
did,you,play
you,play,<\s>
<s>,did,you
did,you,play
you,play,tinker
<s>,you,cried
you,cried,when
cried,when,i
when,i,left
i,left,you
i,left,you
left,you,at
you,at,michelle's
morning,didn't,you
didn't,you,<\s>
<s>,you,were
you,were,sad
sad,weren't,you
weren't,you,<\s>
<s>,did,you
did,you,eat
you,eat,some
that,make,you
make,you,feel
you,feel,better
<s>,did,it
did,it,make
it,make,you
it,make,you
make,you,stop
you,stop,crying
to,see,you
see,you,this
you,this,morning
<s>,nomi,i
nomi,i,think
i,think,you've
<s>,we,can't
we,can't,eat
can't,eat,it
eat,it,now
it,now,<\s>
<s>,wait,it
wait,it,gets
it,gets,yellow
<s>,put,it
put,it,down
it,down,here
<s>,i,stepped
i,stepped,on
stepped,on,it
on,it,<\s>
<s>,i,did
i,did,step
step,on,it
on,it,<\s>
<s>,did,you
did,you,<\s>
