0,1,2
is,he,<\s>
<s>,there,he
there,he,is
he,is,<\s>
where,there,he
there,he,is
he,is,<\s>
<s>,it,is
it,is,<\s>
<s>,i,can
i,can,go
i'll,pour,it
pour,it,in
it,in,<\s>
<s>,bring,me
bring,me,your
me,your,cup
<s>,you,have
you,have,a
<s>,you,wanna
you,wanna,lay
room,for,you
for,you,<\s>
<s>,you,wanna
you,wanna,carry
wanna,carry,her
carry,her,<\s>
<s>,well,you
well,you,can't
you,can't,carry
can't,carry,her
carry,her,<\s>
<s>,would,you
would,you,like
you,like,to
to,hold,her
hold,her,<\s>
<s>,you,sit
you,sit,down
<s>,you,sit
you,sit,down
<s>,well,you
well,you,can't
you,can't,hold
can't,hold,her
hold,her,that
her,that,way
<s>,then,you
then,you,can
you,can,hold
can,hold,her
hold,her,<\s>
<s>,that's,it
that's,it,<\s>
where,are,you
are,you,going
you,going,<\s>
heavy,for,you
for,you,to
you,to,carry
<s>,you,can
you,can,hold
can,hold,her
hold,her,<\s>
<s>,you,sit
you,sit,down
pillow,and,you
and,you,can
you,can,hold
can,hold,her
hold,her,<\s>
<s>,you,can
you,can,hold
can,hold,her
hold,her,<\s>
<s>,you,sit
you,sit,on
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,want
you,want,to
<s>,you,don't
you,don't,need
<s>,you,drink
you,drink,your
<s>,yes,you
yes,you,put
you,put,cromer's
i'll,bring,him
bring,him,more
him,more,coffee
sugar,or,i
or,i,will
i,will,smack
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
<s>,you,don't
you,don't,have
<s>,when,you
when,you,get
you,get,to
lady,then,you
then,you,can
you,can,have
<s>,when,you
when,you,grow
you,grow,great
<s>,well,you
well,you,finish
you,finish,your
<s>,you,put
you,put,it
you,put,it
put,it,back
it,back,on
<s>,may,i
may,i,have
i,have,some
<s>,it,fell
it,fell,<\s>
<s>,i,don't
i,don't,know
know,whether,it
whether,it,did
it,did,<\s>
<s>,you,can't
you,can't,be
<s>,you,can't
you,can't,be
<s>,put,it
put,it,back
it,back,<\s>
<s>,put,it
put,it,back
it,back,in
<s>,put,it
put,it,in
it,in,the
eve,put,it
put,it,in
it,in,the
and,leave,it
leave,it,alone
it,alone,<\s>
now,leave,it
leave,it,alone
it,alone,<\s>
<s>,you,want
you,want,me
you,want,me
want,me,to
me,to,smack
then,put,it
put,it,away
it,away,<\s>
don't,touch,it
touch,it,again
it,again,<\s>
<s>,leave,it
leave,it,lay
it,lay,right
<s>,leave,it
leave,it,alone
it,alone,<\s>
don't,touch,it
touch,it,again
it,again,<\s>
what,do,you
do,you,do
you,do,<\s>
what,is,it
is,it,<\s>
<s>,it,sounds
it,sounds,like
<s>,you,dropped
you,dropped,it
you,dropped,it
dropped,it,<\s>
<s>,it,didn't
it,didn't,fall
<s>,well,it
well,it,did
it,did,fall
fall,but,you
but,you,dropped
you,dropped,it
you,dropped,it
dropped,it,<\s>
<s>,maybe,we
maybe,we,have
we,have,<\s>
<s>,she,was
she,was,tomato
<s>,did,we
did,we,forget
we,forget,his
<s>,no,he
no,he,has
he,has,a
<s>,he,has
he,has,a
<s>,what's,he
what's,he,doing
he,doing,<\s>
<s>,is,he
is,he,giving
he,giving,hay
that's,what,it
what,it,was
it,was,<\s>
bread,too,i
too,i,think
i,think,<\s>
that's,what,it
what,it,is
it,is,<\s>
<s>,is,he
is,he,giving
he,giving,bread
<s>,well,i
well,i,know
i,know,you're
where,are,you
are,you,<\s>
where,are,you
are,you,in
you,in,those
where,are,you
are,you,sitting
you,sitting,<\s>
where,are,you
are,you,sitting
you,sitting,in
where,are,you
are,you,sitting
you,sitting,<\s>
<s>,you,can
you,can,see
eve,would,you
would,you,like
you,like,a
what,do,you
do,you,want
you,want,<\s>
<s>,you,climb
you,climb,in
i'll,give,you
give,you,more
you,more,cheese
<s>,now,you
now,you,had
you,had,some
what,do,you
do,you,want
you,want,<\s>
<s>,you,sit
you,sit,in
i'll,pour,you
pour,you,some
you,some,milk
<s>,you,climb
you,climb,in
what,would,you
would,you,like
you,like,<\s>
<s>,would,you
would,you,like
you,like,some
what,would,you
would,you,like
you,like,for
<s>,well,you
well,you,need
you,need,something
<s>,i,know
i,know,what
i'll,give,you
give,you,<\s>
<s>,i,know
i,know,what
i'll,give,you
give,you,<\s>
<s>,taste,it
taste,it,<\s>
what,would,you
would,you,like
you,like,<\s>
<s>,i,forgot
i,forgot,your
wait,until,i
until,i,fix
i,fix,your
<s>,do,you
do,you,want
you,want,some
<s>,let,me
let,me,see
me,see,<\s>
ice,is,it
is,it,<\s>
<s>,is,it
is,it,my
it,my,ice
ice,is,it
is,it,<\s>
<s>,is,it
is,it,my
it,my,ice
<s>,is,it
is,it,my
it,my,ice
crayons,for,you
for,you,<\s>
<s>,there,they
there,they,are
they,are,<\s>
<s>,he,has
he,has,sugar
<s>,where'd,he
where'd,he,go
he,go,<\s>
<s>,yeah,you
yeah,you,cut
you,cut,the
<s>,uhhuh,i
uhhuh,i,know
i,know,it
i,know,it
know,it,is
it,is,<\s>
some,for,you
for,you,<\s>
<s>,well,you
well,you,were
you,were,ruining
<s>,do,you
do,you,want
you,want,to
<s>,d,you
d,you,wanna
you,wanna,go
an,help,me
help,me,make
me,make,some
<s>,we,have_to
we,have_to,cook
have_to,cook,it
cook,it,first
it,first,<\s>
<s>,d,you
d,you,wan
you,wan,a
<s>,do,you
do,you,wan
you,wan,a
<s>,you,may
you,may,have
<s>,are,you
are,you,happy
you,happy,now
that's,what,i
what,i,asked
i,asked,<\s>
<s>,she,can't
she,can't,drink
<s>,she,drinks
she,drinks,out_of
<s>,yes,it
yes,it,is
it,is,<\s>
<s>,yes,you
yes,you,can
you,can,stir
can,stir,it
stir,it,<\s>
we'll,stir,it
stir,it,when
it,when,it
when,it,gets
it,gets,cool
<s>,you,do
you,do,<\s>
well,lick,it
lick,it,off
it,off,<\s>
<s>,did,he
did,he,drink
he,drink,it
he,drink,it
drink,it,all
it,all,<\s>
<s>,would,you
would,you,ask
you,ask,him
you,ask,him
ask,him,if
him,if,he'd
<s>,ask,him
ask,him,if
him,if,he'd
<s>,would,he
would,he,like
he,like,coffee
<s>,does,he
does,he,want
he,want,more
<s>,i,put
i,put,the
where,did,you
did,you,hear
you,hear,about
what,did,we
did,we,do
we,do,yesterday
what,did,we
did,we,do
we,do,<\s>
<s>,when,we
when,we,took
we,took,our
<s>,yes,we
yes,we,did
we,did,<\s>
<s>,yes,we
yes,we,got
we,got,our
<s>,i,don't
i,don't,think
<s>,honey,i
honey,i,can't
i,can't,put
legs,down,you
down,you,pulled
you,pulled,them
you,pulled,them
pulled,them,out_of
them,out_of,your
is,to,it
to,it,<\s>
hot,let,me
let,me,go
me,go,and
and,stir,it
stir,it,again
it,again,<\s>
<s>,is,it
is,it,still
it,still,hot
<s>,d,you
d,you,wan
you,wan,a
what,am,i
am,i,doing
i,doing,<\s>
why,am,i
am,i,changing
i,changing,her
i,changing,her
changing,her,diaper
her,diaper,<\s>
why,am,i
am,i,changing
i,changing,her
i,changing,her
changing,her,diaper
her,diaper,<\s>
why,am,i
am,i,changing
i,changing,her
i,changing,her
changing,her,diaper
her,diaper,<\s>
<s>,did,she
did,she,have
she,have,a
movement,in,her
in,her,diaper
her,diaper,<\s>
gonna,clean,her
clean,her,up
her,up,<\s>
what,am,i
am,i,doing
i,doing,eve
eve,do,you
do,you,have
you,have,a
<s>,will,we
will,we,change
we,change,your
why,don't,you
don't,you,put
you,put,your
<s>,you,had
you,had,a
<s>,no,we
no,we,put
we,put,it
we,put,it
put,it,in
it,in,your
<s>,well,we
well,we,can't
we,can't,put
just,leave,you
leave,you,go
you,go,with
<s>,you,can't
you,can't,have
<s>,well,i
well,i,put
i,put,them
i,put,them
put,them,back
them,back,in
<s>,can,you
can,you,draw
you,draw,an
what,are,you
are,you,doing
you,doing,<\s>
where,are,you
are,you,writing
you,writing,<\s>
to,cut,it
cut,it,<\s>
<s>,you,are
you,are,<\s>
where,are,you
are,you,gonna
you,gonna,cut
gonna,cut,her
cut,her,<\s>
where,are,you
are,you,gonna
you,gonna,cut
<s>,cut,her
cut,her,hair
her,hair,<\s>
<s>,i,don't
i,don't,think
fraser,and,i
and,i,<\s>
<s>,you,don't
you,don't,need
<s>,you,don't
you,don't,need
don't,need,it
need,it,<\s>
<s>,you,may
you,may,use
spoon,if,you
if,you,like
you,like,<\s>
what,are,you
are,you,gonna
you,gonna,do
do,with,it
with,it,<\s>
what,are,you
are,you,gonna
you,gonna,do
do,with,it
with,it,first
it,first,<\s>
<s>,yes,you
yes,you,play
you,play,with
<s>,there,it
there,it,is
it,is,<\s>
<s>,you,can
you,can,do
can,do,it
do,it,<\s>
i'll,put,it
put,it,back
it,back,<\s>
what,do,you
do,you,want
you,want,me
you,want,me
want,me,to
me,to,do
do,with,it
with,it,<\s>
what,did,she
did,she,do
she,do,<\s>
<s>,oh,she
oh,she,spit
she,spit,up
<s>,here,she
here,she,is
she,is,<\s>
smile,at,you
at,you,one
you,one,day
<s>,you,can
you,can,run
smile,at,you
at,you,<\s>
smile,at,you
at,you,yeah
you,yeah,<\s>
<s>,put,it
put,it,away
it,away,<\s>
<s>,would,you
would,you,put
you,put,it
you,put,it
put,it,in
it,in,the
<s>,it,broke
it,broke,<\s>
<s>,no,it
no,it,didn't
it,didn't,break
<s>,it,looks
it,looks,like
looks,like,it
like,it,broke
it,broke,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,why,you
why,you,put
you,put,them
you,put,them
put,them,back
them,back,<\s>
<s>,you,got
you,got,them
you,got,them
got,them,out
them,out,<\s>
<s>,put,them
put,them,back
them,back,by
<s>,put,them
put,them,back
them,back,by
<s>,why,you
why,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,d,you
d,you,wan
you,wan,me
you,wan,me
wan,me,to
me,to,help
to,help,you
help,you,<\s>
both,put,them
put,them,back
them,back,<\s>
<s>,you,spilled
you,spilled,it
you,spilled,it
spilled,it,<\s>
<s>,get,it
get,it,all
it,all,<\s>
<s>,get,it
get,it,all
it,all,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,did,you
did,you,get
you,get,all
<s>,did,you
did,you,wipe
you,wipe,it
you,wipe,it
wipe,it,all
it,all,up
<s>,did,you
did,you,wipe
you,wipe,up
all,that,you
that,you,spilled
you,spilled,<\s>
<s>,is,it
is,it,all
it,all,wiped
<s>,did,you
did,you,put
you,put,the
see,if,she
if,she,<\s>
<s>,did,he
did,he,put
he,put,sugar
<s>,did,he
did,he,stir
he,stir,it
he,stir,it
stir,it,with
it,with,his
<s>,oh,he
oh,he,did
he,did,<\s>
<s>,yeah,i
yeah,i,think
i,think,he
i,think,he
think,he,did
he,did,<\s>
<s>,yeah,he
yeah,he,must
he,must,have
don't,pull,it
pull,it,too
it,too,hard
<s>,you,carry
you,carry,it
you,carry,it
carry,it,<\s>
no,put,it
put,it,on
it,on,the
<s>,oh,you
oh,you,burped
you,burped,<\s>
<s>,i,wondered
i,wondered,what
<s>,i,don't
i,don't,find
<s>,d,you
d,you,find
you,find,another
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,i,see
i,see,that
<s>,oh,i
oh,i,don't
i,don't,know
what,did,you
did,you,do
you,do,<\s>
what,did,you
did,you,put
you,put,in
<s>,yes,you
yes,you,did
you,did,<\s>
<s>,leave,it
leave,it,on
it,on,the
don't,put,it
put,it,on
it,on,<\s>
<s>,take,it
take,it,out
it,out,<\s>
<s>,i,know
i,know,it
i,know,it
know,it,belongs
it,belongs,on
but,take,it
take,it,off
it,off,<\s>
<s>,you,get
you,get,one
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,the
<s>,you,put
you,put,it
you,put,it
put,it,on
it,on,the
i'll,wash,it
wash,it,when
it,when,i
it,when,i
when,i,do
i,do,the
<s>,do,you
do,you,have_to
you,have_to,do
<s>,i,know
i,know,that
<s>,that's,it
that's,it,<\s>
<s>,turn,it
turn,it,the
it,the,other
<s>,that's,it
that's,it,<\s>
<s>,turn,it
turn,it,around
it,around,the
<s>,oh,you
oh,you,can
you,can,put
<s>,you,did
you,did,it
you,did,it
did,it,once
it,once,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,you,did
you,did,it
you,did,it
did,it,before
it,before,<\s>
<s>,do,it
do,it,again
it,again,<\s>
<s>,no,you
no,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,you,fix
you,fix,it
you,fix,it
fix,it,<\s>
<s>,take,them
take,them,out
them,out,<\s>
<s>,take,them
take,them,out
them,out,<\s>
<s>,oh,you
oh,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,that's,it
that's,it,<\s>
<s>,that's,it
that's,it,<\s>
<s>,you,did
you,did,it
you,did,it
did,it,<\s>
<s>,you,did
you,did,it
you,did,it
did,it,<\s>
gonna,take,it
take,it,to
it,to,bed
what,are,you
are,you,saying
you,saying,<\s>
what,d,you
d,you,mean
you,mean,take
<s>,you,do
you,do,the
<s>,push,it
push,it,around
it,around,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,you,did
you,did,it
you,did,it
did,it,before
it,before,<\s>
<s>,do,it
do,it,again
it,again,<\s>
gonna,do,it
do,it,again
it,again,<\s>
<s>,you,do
you,do,it
you,do,it
do,it,again
it,again,<\s>
mommy,did,it
did,it,<\s>
what,are,you
are,you,doing
you,doing,out
<s>,i,found
i,found,another
<s>,yes,it
yes,it,is
it,is,<\s>
<s>,shall,we
shall,we,open
we,open,it
we,open,it
open,it,<\s>
what,is,it
is,it,<\s>
<s>,let,us
let,us,fix
us,fix,the
<s>,let,me
let,me,fix
me,fix,the
tiny,for,you
for,you,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,you,get
you,get,yours
<s>,yes,you
yes,you,get
you,get,the
that,what,you
what,you,said
you,said,<\s>
<s>,did,you
did,you,say
you,say,ice
<s>,you,don't
you,don't,eat
<s>,he,goes
he,goes,on
<s>,is,he
is,he,<\s>
<s>,where's,he
where's,he,going
he,going,<\s>
jerry,is,he
is,he,<\s>
<s>,what's,he
what's,he,gonna
he,gonna,do
<s>,what,she
what,she,gonna
she,gonna,do
do,when,he
when,he,goes
he,goes,to
<s>,there,it
there,it,is
it,is,<\s>
<s>,you,can
you,can,pull
can,pull,it
pull,it,<\s>
<s>,i,know
i,know,that's
<s>,he,has
he,has,no
<s>,he,has
he,has,no
<s>,he,has
he,has,pockets
<s>,he,has
he,has,pockets
<s>,you,have
you,have,a
we'll,get,you
get,you,more
you,more,just
just,as_soon_as,you
as_soon_as,you,eat
you,eat,that
<s>,they,did
they,did,that
<s>,it,was
it,was,a
boom,wasn't,it
wasn't,it,<\s>
<s>,no,you
no,you,had
you,had,kix
<s>,well,you
well,you,didn't
you,didn't,eat
<s>,we,put
we,put,it
we,put,it
put,it,in
it,in,the
<s>,as_soon_as,i
as_soon_as,i,finish
i,finish,my
<s>,you,have_to
you,have_to,sit
<s>,yeah,i
yeah,i,know
i,know,it's
stop,picking,it
picking,it,<\s>
ice,as_soon_as,i
as_soon_as,i,finish
i,finish,my
<s>,are,you
are,you,gonna
you,gonna,finish
i'll,put,it
put,it,away
it,away,<\s>
ice,are,you
are,you,gonna
you,gonna,have
<s>,d,you
d,you,have
you,have,your
<s>,d,you
d,you,want
you,want,it
you,want,it
want,it,in
it,in,a
a,cone,you
cone,you,don't
you,don't,eat
don't,eat,it
eat,it,with
it,with,your
no,eat,it
eat,it,with
it,with,a
<s>,eat,it
eat,it,with
it,with,d
with,d,you
d,you,want
you,want,me
you,want,me
want,me,to
me,to,put
to,put,it
put,it,in
it,in,a
then,eat,it
eat,it,with
it,with,your
what,did,you
did,you,say
you,say,eve
that's,what,it
what,it,was
it,was,<\s>
<s>,it,was
it,was,coat
what,am,i
am,i,doing
i,doing,<\s>
<s>,i,what
i,what,<\s>
eve,would,you
would,you,like
you,like,for
like,for,me
for,me,to
me,to,help
we'll,wipe,it
wipe,it,off
it,off,<\s>
<s>,it,is
it,is,green
<s>,i,know
i,know,it's
color,is,it
is,it,<\s>
what,are,they
are,they,<\s>
<s>,are,they
are,they,crayons
they,crayons,<\s>
<s>,are,they
are,they,crayon
they,crayon,<\s>
we'll,put,them
put,them,away
them,away,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,i,see
i,see,it
i,see,it
see,it,<\s>
<s>,put,them
put,them,in
them,in,<\s>
<s>,yes,you
yes,you,xxx
you,xxx,<\s>
<s>,you,get
you,get,that
<s>,would,you
would,you,get
you,get,that
<s>,no,it
no,it,doesn't
it,doesn't,go
<s>,it,goes
it,goes,in
<s>,yeah,you
yeah,you,put
you,put,it
you,put,it
put,it,over
it,over,on
<s>,do,you
do,you,have
you,have,all
<s>,yeah,you
yeah,you,know
you,know,what
yes,push,it
push,it,through
it,through,<\s>
<s>,can,you
can,you,get
you,get,it
you,get,it
get,it,in
it,in,<\s>
<s>,you,put
you,put,it
you,put,it
put,it,in
it,in,<\s>
what,is,it
is,it,<\s>
what,is,it
is,it,<\s>
<s>,you,are
you,are,silly
<s>,i,don't
i,don't,know
<s>,you,are
you,are,<\s>
<s>,let,me
let,me,put
me,put,some
<s>,we,had
we,had,breakfast
<s>,oh,i
oh,i,see
i,see,<\s>
<s>,she,spilled
she,spilled,some
<s>,she,certainly
she,certainly,did
<s>,well,he
well,he,wants
he,wants,to
to,keep,it
keep,it,on
it,on,his
and,put,it
put,it,in
it,in,later
why,don't,you
don't,you,take
you,take,the
and,put,them
put,them,back
them,back,on
<s>,you,ask
you,ask,fraser
where,did,he
did,he,go
he,go,<\s>
<s>,you,find
you,find,him
you,find,him
find,him,<\s>
<s>,did,you
did,you,find
you,find,the
where,was,it
was,it,<\s>
<s>,would,you
would,you,move
you,move,sarah's
here,for,me
for,me,and
me,and,i'll
i'll,put,her
put,her,in
her,in,<\s>
<s>,if,you
if,you,move
you,move,sarah's
i'll,put,her
put,her,in
her,in,<\s>
<s>,move,it
move,it,by
it,by,the
<s>,can,you
can,you,move
you,move,it
you,move,it
move,it,<\s>
where,is,her
is,her,rattle
her,rattle,<\s>
<s>,i,don't
i,don't,know
i'll,get,it
get,it,<\s>
<s>,you,can
you,can,climb
<s>,you,can't
you,can't,find
where,is,it
is,it,<\s>
<s>,you,think
you,think,it's
<s>,well,i
well,i,think
i,think,it's
<s>,no,i
no,i,don't
i,don't,see
don't,see,it
see,it,<\s>
have_to,find,it
find,it,<\s>
<s>,we,looked
we,looked,there
happened,to,it
to,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,they,were
they,were,<\s>
<s>,oh,you
oh,you,wanna
you,wanna,hold
wanna,hold,it
hold,it,<\s>
<s>,are,you
are,you,gonna
you,gonna,give
gonna,give,it
give,it,to
it,to,sarah
<s>,alright,you
alright,you,hold
you,hold,it
you,hold,it
hold,it,<\s>
<s>,she,did
she,did,<\s>
what,d,you
d,you,do
you,do,with
what,d,you
d,you,do
you,do,<\s>
what,d,you
d,you,do
you,do,with
<s>,she,looked
she,looked,at
what,are,you
are,you,doing
you,doing,<\s>
sitting,in,her
in,her,chair
her,chair,<\s>
<s>,you,can't
you,can't,sit
sit,in,her
in,her,chair
her,chair,while
<s>,you,sit
you,sit,in
<s>,we,have_to
we,have_to,buy
have_to,buy,her
buy,her,a
her,a,rattle
<s>,she,has
she,has,a
<s>,she,already
she,already,has
i'll,peel,it
peel,it,<\s>
<s>,i,will
i,will,peel
will,peel,it
peel,it,<\s>
<s>,well,i
well,i,don't
i,don't,want
<s>,would,you
would,you,put
you,put,it
you,put,it
put,it,back
it,back,on
<s>,are,you
are,you,gonna
you,gonna,eat
<s>,no,you
no,you,put
you,put,my
eaten,what,you
what,you,have
you,have,now
see,if,we
if,we,have
we,have,any
<s>,say,it
say,it,again
it,again,<\s>
where,is,it
is,it,<\s>
gonna,change,her
change,her,diaper
her,diaper,<\s>
what,are,you
are,you,doing
you,doing,to
<s>,she,had
she,had,cereal
<s>,you,have
you,have,grape
<s>,let,you
let,you,see
you,see,what
<s>,all,you
all,you,do
you,do,is
look,at,it
at,it,<\s>
what,are,you
are,you,doing
you,doing,<\s>
<s>,i,see
i,see,you
i,see,you
see,you,<\s>
<s>,i,know
i,know,you
i,know,you
know,you,did
you,did,<\s>
<s>,i,know
i,know,it
i,know,it
know,it,<\s>
<s>,pull,it
pull,it,out
it,out,<\s>
<s>,you,pull
you,pull,it
you,pull,it
pull,it,out
it,out,<\s>
<s>,i,can't
i,can't,pull
can't,pull,it
pull,it,out
it,out,<\s>
<s>,you,pull
you,pull,it
you,pull,it
pull,it,out
it,out,<\s>
<s>,can,you
can,you,do
you,do,it
you,do,it
do,it,all
it,all,by
<s>,let,me
let,me,see
me,see,<\s>
<s>,i,hear
i,hear,him
i,hear,him
hear,him,<\s>
<s>,i,hear
i,hear,him
i,hear,him
hear,him,<\s>
<s>,there,he
there,he,is
he,is,<\s>
out,isn't,it
isn't,it,<\s>
<s>,that's,it
that's,it,<\s>
step,out_of,it
out_of,it,<\s>
<s>,she,cried
she,cried,<\s>
<s>,xxx,she
xxx,she,did
she,did,it
she,did,it
did,it,<\s>
nothing,in,it
in,it,that's
it,that's,interesting
lunch,and,you
and,you,can
you,can,have
<s>,no,you
no,you,can't
you,can't,play
<s>,you,don't
you,don't,write
<s>,yes,you
yes,you,are
you,are,<\s>
<s>,yes,you
yes,you,are
you,are,<\s>
<s>,i,don't
i,don't,know
<s>,i,wish
i,wish,it
i,wish,it
wish,it,were
it,were,a
we'll,fix,it
fix,it,when
it,when,we
it,when,we
when,we,get
we,get,out
<s>,you,sit
you,sit,right
<s>,you,sit
you,sit,here
<s>,you,sit
you,sit,in
<s>,no,i
no,i,didn't
i,didn't,pinch
<s>,i,did
i,did,<\s>
<s>,i,didn't
i,didn't,pinch
oh,when,i
when,i,said
i,said,darn_it
<s>,no,i
no,i,dropped
i,dropped,the
<s>,i,dropped
i,dropped,the
i'll,get,it
get,it,<\s>
<s>,he,moved
he,moved,<\s>
<s>,okay,you
okay,you,cool
you,cool,it
you,cool,it
cool,it,<\s>
<s>,you,cool
you,cool,it
you,cool,it
cool,it,<\s>
what,did,i
did,i,do
i,do,with
oh,there,it
there,it,is
it,is,<\s>
<s>,dry,it
dry,it,<\s>
blow,on,it
on,it,<\s>
<s>,you,what
you,what,<\s>
<s>,i,know
i,know,you
i,know,you
know,you,put
you,put,it
you,put,it
put,it,on
it,on,the
what,did,you
did,you,say
you,say,before
<s>,yes,we
yes,we,are
we,are,<\s>
what,are,we
are,we,having
we,having,<\s>
<s>,you,eating
you,eating,your
<s>,no,you
no,you,have
you,have,your
<s>,would,you
would,you,like
you,like,to
<s>,we,have
we,have,more
<s>,we,have
we,have,more
<s>,we,don't
we,don't,have_to
<s>,are,you
are,you,going
you,going,to
<s>,you,have
you,have,some
<s>,are,you
are,you,goin
you,goin,to
don't,eat,it
eat,it,then
it,then,<\s>
<s>,i,know
i,know,we're
<s>,i,know
i,know,he
i,know,he
know,he,ate
he,ate,it
he,ate,it
ate,it,all
it,all,<\s>
<s>,he,eats
he,eats,fast
<s>,i,see
i,see,you
i,see,you
see,you,<\s>
<s>,are,you
are,you,goin
you,goin,to
well,would,you
would,you,please
you,please,eat
please,eat,it
eat,it,<\s>
<s>,you,think
you,think,it's
<s>,i,think
i,think,it's
<s>,you,can
you,can,get
can,get,it
get,it,in
it,in,a
<s>,you,eat
you,eat,your
<s>,you,don't
you,don't,need
<s>,shall,i
shall,i,peel
i,peel,it
i,peel,it
peel,it,<\s>
<s>,you,can't
you,can't,peel
can't,peel,it
peel,it,<\s>
i'll,peel,it
peel,it,<\s>
coat,as_soon_as,he
as_soon_as,he,puts
he,puts,the
<s>,you,get
you,get,your
<s>,you,get
you,get,your
<s>,did,you
did,you,drop
you,drop,them
you,drop,them
drop,them,<\s>
<s>,did,you
did,you,ever
you,ever,<\s>
<s>,did,you
did,you,ever
you,ever,<\s>
<s>,put,it
put,it,in
it,in,the
just,put,it
put,it,in
it,in,the
<s>,oh,i
oh,i,forgot
i,forgot,to
<s>,you,put
you,put,it
you,put,it
put,it,on
it,on,the
what,are,you
are,you,doing
you,doing,<\s>
will,fix,it
fix,it,when
it,when,he
it,when,he
when,he,comes
he,comes,home
he'll,cut,it
cut,it,for
it,for,you
it,for,you
for,you,with
you,with,the
<s>,did,you
did,you,find
you,find,it
you,find,it
find,it,<\s>
<s>,there,it
there,it,is
it,is,<\s>
<s>,show,me
show,me,the
me,the,squirrel
<s>,did,he
did,he,drink
he,drink,all
<s>,do,you
do,you,want
you,want,to
eat,with,us
with,us,<\s>
<s>,yes,he
yes,he,wants
he,wants,to
for,dessert,you
dessert,you,may
you,may,have
<s>,what's,she
what's,she,doing
she,doing,<\s>
sitting,in,her
in,her,high
her,high,<\s>
<s>,what's,he
what's,he,doing
he,doing,<\s>
<s>,yes,he
yes,he,did
he,did,<\s>
<s>,he,comes
he,comes,every
just,leave,her
leave,her,in
her,in,the
for,dessert,you
dessert,you,may
you,may,have
what,d,you
d,you,want
you,want,that
want,that,i
that,i,do
i,do,with
do,with,it
with,it,<\s>
<s>,i,think
i,think,i'll
ice,in,it
in,it,<\s>
<s>,would,you
would,you,like
you,like,a
<s>,are,you
are,you,gonna
you,gonna,sit
<s>,it,did
it,did,break
we'll,get,you
get,you,another
you,another,one
i'm,using,it
using,it,<\s>
<s>,you,lost
you,lost,two
two,of,them
of,them,<\s>
<s>,i,think
i,think,i'll
<s>,yes,i
yes,i,think
i,think,i'll
i'll,cut,it
cut,it,off
it,off,<\s>
<s>,i,don't
i,don't,know
<s>,i,didn't
i,didn't,think
didn't,think,it
think,it,would
it,would,<\s>
<s>,did,you
did,you,cut
you,cut,it
you,cut,it
cut,it,<\s>
<s>,i,think
i,think,we'd
eve,would,you
would,you,please
you,please,put
closet,while,i
while,i,fix
i,fix,the
better,put,it
put,it,back
it,back,<\s>
<s>,it,broke
it,broke,<\s>
happened,to,it
to,it,<\s>
happened,to,it
to,it,<\s>
<s>,it,did
it,did,break
<s>,can't,you
can't,you,do
you,do,it
you,do,it
do,it,<\s>
<s>,well,you
well,you,put
you,put,it
you,put,it
put,it,back
it,back,in
<s>,you,can
you,can,do
can,do,it
do,it,<\s>
<s>,you,have
you,have,those
<s>,i,had
i,had,sugar
<s>,you,have
you,have,fraser's
<s>,it,had
it,had,candles
candles,on,it
on,it,<\s>
what,was,it
was,it,<\s>
<s>,what's,he
what's,he,doing
he,doing,<\s>
<s>,sure,he
sure,he,is
he,is,<\s>
<s>,what's,he
what's,he,writing
he,writing,on
<s>,you,have
you,have,lots_of
<s>,you,cannot
you,cannot,use
cannot,use,it
use,it,<\s>
can,use,it
use,it,<\s>
<s>,i,don't
i,don't,know
<s>,do,you
do,you,know
you,know,where
know,where,they
where,they,are
they,are,<\s>
have_to,cook,it
cook,it,first
it,first,<\s>
<s>,i,think
i,think,you'd
<s>,when,you
when,you,feel
you,feel,better
<s>,do,you
do,you,think
you,think,he'll
wait,until,he
until,he,comes
he,comes,home
and,ask,him
ask,him,<\s>
<s>,who're,you
who're,you,gonna
you,gonna,talk
better,fix,it
fix,it,<\s>
wrong,with,it
with,it,<\s>
<s>,i,thought
i,thought,you
i,thought,you
thought,you,were
you,were,going
how,are,they
are,they,<\s>
what,are,they
are,they,doing
they,doing,<\s>
<s>,we,ate
we,ate,them
we,ate,them
ate,them,all
them,all,<\s>
where,are,they
are,they,<\s>
<s>,they,are
they,are,all_gone
<s>,you,find
you,find,it
you,find,it
find,it,<\s>
<s>,you,look
you,look,for
look,for,it
for,it,<\s>
<s>,he,went
he,went,upstairs
<s>,pick,it
pick,it,up
it,up,<\s>
<s>,oh,you
oh,you,have_to
you,have_to,move
